date,id,charter_type,name_legal,name,org_type,fed_district_code,city,country,state,fed_regulator2,lei,parent_id
20171231.0,768252.0,200.0,"NICOLLET COUNTY BANK OF SAINT PETER, THE",NICOLLET CTY BK,1.0,9.0,SAINT PETER,UNITED STATES,MN,FDIC,0,1122824.0
20171231.0,768458.0,200.0,COMMUNITY 1ST BANK LAS VEGAS,COMMUNITY 1ST BK LAS VEGAS,1.0,10.0,LAS VEGAS,UNITED STATES,NM,FDIC,0,2921695.0
20171231.0,768476.0,300.0,RAYMOND FEDERAL BANK,RAYMOND FED BK,6.0,12.0,RAYMOND,UNITED STATES,WA,FDIC,0,768476.0
20171231.0,768953.0,200.0,"BANK OF TIOGA, THE",BANK OF TIOGA,1.0,9.0,TIOGA,UNITED STATES,ND,FDIC,5493003KAGPHV2OJT577,4718134.0
20171231.0,769156.0,200.0,FIRST STATE BANK OF SAUK CENTRE,FIRST ST BK OF SAUK CENTRE,1.0,9.0,SAUK CENTRE,UNITED STATES,MN,FDIC,5493007MKQH8XXY5FT89,4498726.0
20171231.0,769334.0,200.0,EXCHANGE STATE BANK,EXCHANGE ST BK,1.0,7.0,LANARK,UNITED STATES,IL,FDIC,0,1204430.0
20171231.0,770068.0,200.0,MORRIS COUNTY NATIONAL BANK,MORRIS CTY NB,1.0,11.0,NAPLES,UNITED STATES,TX,OCC,0,1103515.0
20171231.0,770367.0,200.0,COMMUNITY BANK,COMMUNITY BK,1.0,12.0,PASADENA,UNITED STATES,CA,FDIC,0,770367.0
20171231.0,770451.0,200.0,FARMERS & MERCHANTS STATE BANK OF SPRINGFIELD,FARMERS & MERCHANTS ST BK,1.0,9.0,SPRINGFIELD,UNITED STATES,MN,FDIC,0,2780717.0
20171231.0,770545.0,200.0,MIDDLETOWN STATE BANK,MIDDLETOWN ST BK,1.0,7.0,MIDDLETOWN,UNITED STATES,IL,FDIC,0,2513250.0
20171231.0,770639.0,200.0,HOMETOWN NATIONAL BANK,HOMETOWN NB,1.0,7.0,LA SALLE,UNITED STATES,IL,OCC,0,1209323.0
20171231.0,770657.0,200.0,"NODAWAY VALLEY BANK, THE",NODAWAY VALLEY BK,1.0,10.0,MARYVILLE,UNITED STATES,MO,FDIC,549300AFD1IR7H2CES48,1066414.0
20171231.0,770853.0,200.0,FIRST MIDWEST BANK OF DEXTER,FIRST MW BK OF DEXTER,1.0,8.0,DEXTER,UNITED STATES,MO,FDIC,0,2575249.0
20171231.0,771047.0,200.0,CITIZENS STATE BANK OF MILFORD,CITIZENS ST BK MILFORD,1.0,7.0,MILFORD,UNITED STATES,IL,FDIC,0,1201390.0
20171231.0,771140.0,200.0,"DIETERICH BANK, NATIONAL ASSOCIATION",DIETERICH BK NA,1.0,8.0,DIETERICH,UNITED STATES,IL,OCC,549300LTSES0DE01Z405,1842355.0
20171231.0,771458.0,200.0,FIRST AMERICAN BANK,FIRST AMER BK,1.0,11.0,ARTESIA,UNITED STATES,NM,FDIC,5493005KZM1DEUYVS783,1108967.0
20171231.0,771609.0,300.0,BAYCOAST BANK,BAYCOAST BK,6.0,1.0,SWANSEA,UNITED STATES,MA,FDIC,549300OTLWFQPOOSC346,2623430.0
20171231.0,771748.0,200.0,CHELSEA SAVINGS BANK,CHELSEA SVG BK,1.0,7.0,BELLE PLAINE,UNITED STATES,IA,FDIC,254900YUF5NHPY7YH136,1206779.0
20171231.0,771878.0,300.0,FIRST FEDERAL SAVINGS BANK,FIRST FSB,6.0,7.0,OTTAWA,UNITED STATES,IL,OCC,0,771878.0
20171231.0,772008.0,300.0,SOUTH SHORE BANK,SOUTH SHORE BK,1.0,1.0,SOUTH WEYMOUTH,UNITED STATES,MA,FRS,0,3212943.0
20171231.0,772240.0,200.0,COMMUNITY STATE BANK,COMMUNITY ST BK,1.0,7.0,TIPTON,UNITED STATES,IA,FDIC,0,1203778.0
20171231.0,772446.0,200.0,"COMERICA BANK & TRUST, NATIONAL ASSOCIATION",COMERICA B&T NA,1.0,7.0,ANN ARBOR,UNITED STATES,MI,OCC,0,1199844.0
20171231.0,772754.0,200.0,METZ BANKING COMPANY,METZ BKG CO,1.0,10.0,NEVADA,UNITED STATES,MO,FDIC,0,772754.0
20171231.0,773032.0,200.0,FARMERS STATE BANK,FARMERS ST BK,1.0,6.0,LINCOLNTON,UNITED STATES,GA,FDIC,0,2645937.0
20171231.0,773171.0,300.0,MID-CENTRAL FEDERAL SAVINGS BANK,MID CENTRAL FSB,1.0,9.0,WADENA,UNITED STATES,MN,OCC,0,3800667.0
20171231.0,773247.0,200.0,MIDLAND STATES BANK,MIDLAND ST BK,1.0,8.0,EFFINGHAM,UNITED STATES,IL,FRS,0,1491351.0
20171231.0,773443.0,200.0,"CLINTON NATIONAL BANK, THE",CLINTON NB,1.0,7.0,CLINTON,UNITED STATES,IA,OCC,0,1234491.0
20171231.0,773470.0,300.0,"MALAGA BANK, FSB",MALAGA BK FSB,1.0,12.0,PALOS VERDES ESTATES,UNITED STATES,CA,OCC,549300PTYDNRSYG5A828,3842528.0
20171231.0,773546.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,8.0,HOLLY SPRINGS,UNITED STATES,MS,FDIC,0,1100028.0
20171231.0,773742.0,200.0,CITIZENS NATIONAL BANK OF CHEBOYGAN,CITIZENS NB CHEBOYGAN,1.0,7.0,CHEBOYGAN,UNITED STATES,MI,OCC,0,1135422.0
20171231.0,774132.0,200.0,VOLUNTEER STATE BANK,VOLUNTEER ST BK,1.0,6.0,PORTLAND,UNITED STATES,TN,FDIC,0,1080803.0
20171231.0,774235.0,200.0,"CITIZENS NATIONAL BANK OF QUITMAN, THE",CITIZENS NB OF QUITMAN,1.0,6.0,QUITMAN,UNITED STATES,GA,OCC,0,774235.0
20171231.0,774253.0,200.0,NORTHERN STATE BANK OF VIRGINIA,NORTHERN ST BK OF VIRGINIA,1.0,9.0,VIRGINIA,UNITED STATES,MN,FDIC,0,2564047.0
20171231.0,774262.0,200.0,"COMMUNITYBANK OF TEXAS, NATIONAL ASSOCIATION",COMMUNITYBANK TX NA,1.0,11.0,BEAUMONT,UNITED STATES,TX,OCC,549300Y5YUNNHUW2EQ06,3594872.0
20171231.0,774347.0,200.0,FARMERS SAVINGS BANK,FARMERS SVG BK,1.0,7.0,COLESBURG,UNITED STATES,IA,FDIC,0,1203460.0
20171231.0,774851.0,200.0,HORIZON STATE BANK,HORIZON ST BK,1.0,10.0,CAMERON,UNITED STATES,MO,FDIC,0,1056460.0
20171231.0,775054.0,200.0,"EASTERN COLORADO BANK, THE",EASTERN COLORADO BK,1.0,10.0,CHEYENNE WELLS,UNITED STATES,CO,FDIC,549300ZXXYWVD5ZXYN28,3189894.0
20171231.0,775241.0,200.0,COMMUNITY NATIONAL BANK IN MONMOUTH,COMMUNITY NB MONMOUTH,1.0,7.0,MONMOUTH,UNITED STATES,IL,OCC,0,775241.0
20171231.0,775456.0,200.0,NATIONAL BANK OF COMMERCE,NATIONAL BK OF CMRC,1.0,9.0,SUPERIOR,UNITED STATES,WI,OCC,549300YSSK1TDPTWQ036,2665739.0
20171231.0,775773.0,300.0,NORTH SHORE TRUST AND SAVINGS,NORTH SHORE T&S,1.0,7.0,WAUKEGAN,UNITED STATES,IL,OCC,549300WIE2SKOKI8PF63,3849545.0
20171231.0,776006.0,0.0,NEW YORK BRANCH,BANCO NACION ARGENTINA NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,776006.0
20171231.0,776275.0,300.0,FLORA SAVINGS BANK,FLORA SB,6.0,8.0,FLORA,UNITED STATES,IL,FDIC,0,776275.0
20171231.0,776369.0,200.0,FIRST STATE BANK OF ODEM,FIRST ST BK,1.0,11.0,ODEM,UNITED STATES,TX,FDIC,0,2215415.0
20171231.0,776547.0,200.0,"MEADE COUNTY BANK, INC.",MEADE COUNTY BK,1.0,8.0,BRANDENBURG,UNITED STATES,KY,FDIC,0,1100309.0
20171231.0,777254.0,200.0,FARMERS STATE BANK OF WEST CONCORD,FARMERS ST BK OF WEST CONCORD,1.0,9.0,WEST CONCORD,UNITED STATES,MN,FDIC,0,1135619.0
20171231.0,777366.0,200.0,BANK OF THE ORIENT,BANK OF THE ORIENT,1.0,12.0,SAN FRANCISCO,UNITED STATES,CA,FRS,0,1028533.0
20171231.0,777375.0,300.0,FIDELITY SAVINGS & LOAN ASSOCIATION OF BUCKS COUNTY,FIDELITY S&LA OF BUCKS CTY,6.0,3.0,BRISTOL,UNITED STATES,PA,FDIC,0,777375.0
20171231.0,777441.0,200.0,FLORA BANK & TRUST,FLORA B&TC,1.0,8.0,FLORA,UNITED STATES,IL,FRS,0,2186186.0
20171231.0,777870.0,300.0,ALTOONA FIRST SAVINGS BANK,ALTOONA FIRST SVG BK,6.0,3.0,ALTOONA,UNITED STATES,PA,FDIC,0,777870.0
20171231.0,778738.0,200.0,CITIZENS BANK,CITIZENS BK,1.0,6.0,ELIZABETHTON,UNITED STATES,TN,FDIC,0,2244545.0
20171231.0,779016.0,200.0,MIFFLINBURG BANK AND TRUST COMPANY,MIFFLINBURG B&TC,1.0,3.0,MIFFLINBURG,UNITED STATES,PA,FDIC,0,1137042.0
20171231.0,779351.0,200.0,"MERCHANTS BANK, NATIONAL ASSOCIATION",MERCHANTS BK NA,1.0,9.0,WINONA,UNITED STATES,MN,OCC,549300OZIFHR7THILC90,1128769.0
20171231.0,779360.0,200.0,COMMUNITY BANK,COMMUNITY BK,1.0,12.0,JOSEPH,UNITED STATES,OR,FDIC,0,2247612.0
20171231.0,779641.0,200.0,"PORT AUSTIN STATE BANK, THE",PORT AUSTIN ST BK,1.0,7.0,PORT AUSTIN,UNITED STATES,MI,FDIC,0,779641.0
20171231.0,779650.0,200.0,CHIPPEWA VALLEY BANK,CHIPPEWA VALLEY BK,1.0,9.0,HAYWARD,UNITED STATES,WI,FDIC,549300MPDN3KQZW68M43,1122963.0
20171231.0,779968.0,200.0,STATE BANK OF INDIA (CALIFORNIA),STATE BK OF INDIA CA,1.0,12.0,LOS ANGELES,UNITED STATES,CA,FDIC,0,779968.0
20171231.0,780049.0,200.0,BANK OF KILMICHAEL,BANK OF KILMICHAEL,1.0,8.0,KILMICHAEL,UNITED STATES,MS,FDIC,0,3097850.0
20171231.0,780218.0,200.0,"UNION BANK COMPANY, THE",UNION BK CO,1.0,4.0,COLUMBUS GROVE,UNITED STATES,OH,FDIC,0,1136009.0
20171231.0,780263.0,200.0,"OZONA NATIONAL BANK, THE",OZONA NB,1.0,11.0,OZONA,UNITED STATES,TX,OCC,0,3491869.0
20171231.0,780562.0,300.0,INTERNATIONAL CITY BANK,INTERNATIONAL CITY BK,1.0,12.0,LONG BEACH,UNITED STATES,CA,OCC,54930080UEKKDB3ZV365,3444847.0
20171231.0,780722.0,200.0,HEBRON SAVINGS BANK,HEBRON SVG BK,1.0,5.0,HEBRON,UNITED STATES,MD,FDIC,549300RPUEZ5IC514S19,2876544.0
20171231.0,780955.0,200.0,WAUMANDEE STATE BANK,WAUMANDEE ST BK,1.0,9.0,WAUMANDEE,UNITED STATES,WI,FDIC,0,2892067.0
20171231.0,781028.0,200.0,ESSEX BANK,ESSEX BK,1.0,5.0,RICHMOND,UNITED STATES,VA,FRS,5493002ONSVZNJT6QU36,3687046.0
20171231.0,782016.0,200.0,BANK OF MAYSVILLE,BANK OF MAYSVILLE,1.0,4.0,MAYSVILLE,UNITED STATES,KY,FDIC,0,1071575.0
20171231.0,782306.0,300.0,BROOKLINE BANK,BROOKLINE BK,1.0,1.0,BROOKLINE,UNITED STATES,MA,FRS,549300TR6MWKSIOP3B72,2631510.0
20171231.0,782351.0,200.0,"FIRST NATIONAL BANK OF NORTHFIELD, THE",FIRST NB OF NORTHFIELD,1.0,9.0,NORTHFIELD,UNITED STATES,MN,OCC,0,3481776.0
20171231.0,782548.0,200.0,CLINTON BANK,CLINTON BK,1.0,8.0,CLINTON,UNITED STATES,KY,FDIC,0,2266387.0
20171231.0,783161.0,200.0,FIRST NORTHERN BANK OF DIXON,FIRST NORTHERN BK,1.0,12.0,DIXON,UNITED STATES,CA,FDIC,5493005LNO5N4F760786,2880626.0
20171231.0,783246.0,200.0,GRINNELL STATE BANK,GRINNELL ST BK,1.0,7.0,GRINNELL,UNITED STATES,IA,FDIC,254900826Z45GD791J96,1208157.0
20171231.0,783349.0,200.0,STATE BANK OF NAUVOO,STATE BK NAUVOO,1.0,7.0,NAUVOO,UNITED STATES,IL,FDIC,0,783349.0
20171231.0,783648.0,200.0,CENTIER BANK,CENTIER BK,1.0,7.0,MERRILLVILLE,UNITED STATES,IN,FDIC,549300SKTBTC2QFDKG02,1204560.0
20171231.0,783844.0,200.0,CITIZENS BANK,CITIZENS BK,1.0,7.0,MUKWONAGO,UNITED STATES,WI,FDIC,5493002FSR6V2NM1K863,1207132.0
20171231.0,783871.0,400.0,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,BANKAMERICA INTL FNCL CORP,1.0,5.0,SAN FRANCISCO,UNITED STATES,CA,FRS,0,1073757.0
20171231.0,783910.0,200.0,NORTH VALLEY BANK,NORTH VALLEY BK,1.0,4.0,ZANESVILLE,UNITED STATES,OH,FRS,0,3264193.0
20171231.0,784159.0,200.0,PEOPLES COMMUNITY BANK,PEOPLES CMNTY BK,1.0,8.0,GREENVILLE,UNITED STATES,MO,FDIC,0,1119431.0
20171231.0,784430.0,200.0,"MERCHANTS & CITIZENS BANK, THE",MERCHANTS & CITIZENS BK,1.0,6.0,MCRAE,UNITED STATES,GA,FDIC,0,784430.0
20171231.0,785147.0,200.0,"FARMERS NATIONAL BANK OF DANVILLE, THE",FARMERS NB OF DANVILLE,1.0,8.0,DANVILLE,UNITED STATES,KY,OCC,0,1119244.0
20171231.0,785473.0,200.0,FIRST SAVINGS BANK,FIRST SAVINGS BK,1.0,8.0,CLARKSVILLE,UNITED STATES,IN,FRS,0,3908929.0
20171231.0,785857.0,200.0,JAMES POLK STONE COMMUNITY BANK,JAMES POLK STONE CMNTY BK,1.0,11.0,PORTALES,UNITED STATES,NM,FDIC,0,1104978.0
20171231.0,785923.0,200.0,LCNB NATIONAL BANK,LCNB NB,1.0,4.0,LEBANON,UNITED STATES,OH,OCC,549300Q55VW95EP3CM33,2759900.0
20171231.0,785932.0,200.0,COMMUNITY NATIONAL BANK,COMMUNITY NB,1.0,6.0,DAYTON,UNITED STATES,TN,OCC,0,785932.0
20171231.0,785950.0,200.0,LEGACY BANK,LEGACY BK,1.0,10.0,COLWICH,UNITED STATES,KS,FDIC,549300EB748TPUCF9H23,1416448.0
20171231.0,786210.0,200.0,"TRADITIONAL BANK, INC.",TRADITIONAL BK,1.0,4.0,MOUNT STERLING,UNITED STATES,KY,FDIC,0,1070420.0
20171231.0,786256.0,200.0,"STATE BANK, THE",STATE BK THE,1.0,10.0,RICHMOND,UNITED STATES,MO,FDIC,0,1138786.0
20171231.0,786274.0,300.0,MUTUAL OF OMAHA BANK,MUTUAL OMAHA BK,1.0,10.0,OMAHA,UNITED STATES,NE,OCC,AH55RWHBL7W3I2HNEB67,1583836.0
20171231.0,786340.0,200.0,FIRST AMERICAN NATIONAL BANK,FIRST AMERICAN NB,1.0,8.0,IUKA,UNITED STATES,MS,OCC,0,3179877.0
20171231.0,786443.0,200.0,"NECEDAH BANK, THE",NECEDAH BK,1.0,7.0,NECEDAH,UNITED STATES,WI,FDIC,0,1210682.0
20171231.0,786555.0,200.0,PEOPLES STATE BANK OF PLAINVIEW,PEOPLES ST BK OF PLAINVIEW,1.0,9.0,PLAINVIEW,UNITED STATES,MN,FRS,2549009PBYH62M6NZK12,1427640.0
20171231.0,786612.0,200.0,MID PENN BANK,MID PENN BK,1.0,3.0,MILLERSBURG,UNITED STATES,PA,FDIC,0,1944204.0
20171231.0,786733.0,200.0,JEFFERSON SECURITY BANK,JEFFERSON SECURITY BK,1.0,5.0,SHEPHERDSTOWN,UNITED STATES,WV,FDIC,0,786733.0
20171231.0,786948.0,200.0,FIRST BANK HAMPTON,FIRST BK HAMPTON,1.0,7.0,HAMPTON,UNITED STATES,IA,FRS,0,1200142.0
20171231.0,787141.0,200.0,EXCHANGE STATE BANK,EXCHANGE ST BK,1.0,7.0,ADAIR,UNITED STATES,IA,FRS,0,3403732.0
20171231.0,787459.0,200.0,PRINSBANK,PRINSBANK,1.0,9.0,PRINSBURG,UNITED STATES,MN,FDIC,0,1495797.0
20171231.0,787842.0,200.0,FIRST IOWA STATE BANK,FIRST IA ST BK,1.0,7.0,ALBIA,UNITED STATES,IA,FRS,0,2139708.0
20171231.0,788308.0,0.0,PLAZA BRANCH,BANK HAPOALIM BM PLAZA BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FRS,0,788308.0
20171231.0,788559.0,200.0,FARMERS AND DROVERS BANK,FARMERS & DROVERS BK,1.0,10.0,COUNCIL GROVE,UNITED STATES,KS,FDIC,0,3566749.0
20171231.0,788652.0,200.0,WOODLAND BANK,WOODLAND BK,1.0,9.0,DEER RIVER,UNITED STATES,MN,FDIC,0,1126327.0
20171231.0,788773.0,310.0,HOMETOWN BANK,HOMETOWN BK,1.0,9.0,REDWOOD FALLS,UNITED STATES,MN,OCC,254900KSUTZO899YU680,3800797.0
20171231.0,789051.0,200.0,"FIRST NATIONAL BANK OF CUNNINGHAM, THE",FIRST NB OF CUNNINGHAM,1.0,10.0,CUNNINGHAM,UNITED STATES,KS,OCC,0,789051.0
20171231.0,790105.0,0.0,NEW YORK BRANCH,BANK HAPOALIM BM NY BR,0.0,0.0,NEW YORK,UNITED STATES,NY,FDIC,0,790105.0
20171231.0,790150.0,200.0,BANK OF IBERIA,BANK OF IBERIA,1.0,8.0,IBERIA,UNITED STATES,MO,FRS,0,1118760.0
20171231.0,790271.0,300.0,WASHINGTON SAVINGS BANK,WASHINGTON SB,1.0,8.0,EFFINGHAM,UNITED STATES,IL,FDIC,0,4841069.0
20171231.0,790534.0,200.0,TOTALBANK,TOTALBANK,1.0,1.0,MIAMI,UNITED STATES,FL,FDIC,5493000GILM1NLFEP988,790534.0
20171231.0,790543.0,200.0,COMMUNITY STATE BANK,COMMUNITY ST BK,1.0,7.0,ANKENY,UNITED STATES,IA,FRS,549300JVXDPLF4P32H95,2125813.0
20171231.0,790703.0,300.0,LEE BANK,LEE BK,1.0,1.0,LEE,UNITED STATES,MA,FDIC,549300LV12W1ZFWAU543,1985131.0
20171231.0,790918.0,200.0,FIRST KEYSTONE COMMUNITY BANK,FIRST KEYSTONE CMNTY BK,1.0,3.0,BERWICK,UNITED STATES,PA,FDIC,0,1118265.0
20171231.0,791072.0,300.0,"INTERSTATE BANK, SSB",INTERSTATE BK SSB,1.0,11.0,PERRYTON,UNITED STATES,TX,FDIC,0,3130542.0
20171231.0,791353.0,200.0,BANKWEST,BANKWEST,1.0,9.0,ROCKFORD,UNITED STATES,MN,FDIC,0,1134872.0
20171231.0,791746.0,200.0,FIRST TRUST & SAVINGS BANK,FIRST T&SB,1.0,7.0,MARCUS,UNITED STATES,IA,FRS,0,1209800.0
20171231.0,791821.0,200.0,"NATIONAL CAPITAL BANK OF WASHINGTON, THE",NATIONAL CAPITAL BK OF WA,1.0,5.0,WASHINGTON,UNITED STATES,DC,OCC,0,791821.0
20171231.0,791942.0,200.0,NEKOOSA PORT EDWARDS STATE BANK,NEKOOSA PORT EDWARDS ST BK,1.0,7.0,NEKOOSA,UNITED STATES,WI,FDIC,0,1204074.0
20171231.0,792248.0,200.0,FARMERS & TRADERS SAVINGS BANK,FARMERS & TRADERS SVG BK,1.0,7.0,BANCROFT,UNITED STATES,IA,FDIC,0,1205017.0
20171231.0,792453.0,200.0,STATE BANK OF DOWNS,STATE BK OF DOWNS,1.0,10.0,DOWNS,UNITED STATES,KS,FDIC,0,1143575.0
20171231.0,792640.0,200.0,STATE SAVINGS BANK,STATE SVG BK,1.0,7.0,CRESTON,UNITED STATES,IA,FDIC,0,1203022.0
20171231.0,792659.0,200.0,NATIONAL BANK & TRUST,NATIONAL B&T,1.0,11.0,LA GRANGE,UNITED STATES,TX,OCC,0,2454504.0
20171231.0,793571.0,300.0,MILLINGTON BANK,MILLINGTON BK,1.0,2.0,MILLINGTON,UNITED STATES,NJ,FDIC,0,3599318.0
20171231.0,794149.0,200.0,COMMERCIAL NATIONAL BANK OF TEXARKANA,COMMERCIAL NB,1.0,11.0,TEXARKANA,UNITED STATES,TX,OCC,549300SG7DAVFO3NTC34,1118818.0
20171231.0,794336.0,200.0,FIRST NATIONAL BANK OF SOUTH MIAMI,FIRST NB OF S MIAMI,1.0,6.0,MIAMI,UNITED STATES,FL,OCC,0,1250370.0
20171231.0,794345.0,200.0,BLUE GRASS SAVINGS BANK,BLUE GRASS SVG BK,1.0,7.0,BLUE GRASS,UNITED STATES,IA,FDIC,549300HR2TLJ7IGFMV18,1143913.0
20171231.0,794475.0,310.0,EUREKA HOMESTEAD,EUREKA HMSTD,6.0,6.0,METAIRIE,UNITED STATES,LA,OCC,0,794475.0
20171231.0,794653.0,200.0,"FIRST NATIONAL BANK AT SAINT JAMES, THE",FIRST NB AT SAINT JAMES,1.0,9.0,SAINT JAMES,UNITED STATES,MN,OCC,0,1142952.0
20171231.0,795249.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,7.0,BRITT,UNITED STATES,IA,FDIC,0,1250231.0
20171231.0,795548.0,200.0,CITIZENS STATE BANK,CITIZENS ST BK,1.0,7.0,MONTICELLO,UNITED STATES,IA,FDIC,254900P6952HH7CVAC87,1245741.0
20171231.0,795959.0,200.0,KENNETT TRUST BANK,KENNETT TR BK,1.0,8.0,KENNETT,UNITED STATES,MO,FDIC,0,1136308.0
20171231.0,795968.0,200.0,BANK OF HAWAII,BANK OF HAWAII,1.0,12.0,HONOLULU,UNITED STATES,HI,FRS,XJCRTTYJVBMA22IXL619,1025309.0
20171231.0,796152.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,11.0,CLUTE,UNITED STATES,TX,FDIC,54930025OQ7Y7X795P35,2344650.0
20171231.0,796451.0,200.0,BANK OF KIRKSVILLE,BANK OF KIRKSVILLE,1.0,8.0,KIRKSVILLE,UNITED STATES,MO,FDIC,0,2352280.0
20171231.0,796572.0,300.0,HOME FEDERAL SAVINGS BANK,HOME FSB,1.0,9.0,ROCHESTER,UNITED STATES,MN,OCC,0,2500719.0
20171231.0,796657.0,200.0,"LYON COUNTY STATE BANK, THE",LYON CTY ST BK,1.0,10.0,EMPORIA,UNITED STATES,KS,FDIC,0,1056769.0
20171231.0,797140.0,200.0,"BANK OF NEW GLARUS, THE",BANK OF NEW GLARUS,1.0,7.0,NEW GLARUS,UNITED STATES,WI,FDIC,549300HZMPZC336WP721,2339544.0
20171231.0,797775.0,300.0,BOILING SPRINGS SAVINGS BANK,BOILING SPRINGS SVG BK,1.0,2.0,RUTHERFORD,UNITED STATES,NJ,FDIC,0,2835514.0
20171231.0,798277.0,300.0,FAIRPORT SAVINGS BANK,FAIRPORT SVG BK,1.0,2.0,FAIRPORT,UNITED STATES,NY,FDIC,0,3793657.0
20171231.0,798512.0,200.0,"FIRST NATIONAL BANK OF BROOKSVILLE, THE",FIRST NB,1.0,4.0,BROOKSVILLE,UNITED STATES,KY,OCC,0,2262503.0
20171231.0,799359.0,200.0,RED ROCK BANK,RED ROCK BK,1.0,9.0,SANBORN,UNITED STATES,MN,FDIC,0,4498726.0
20171231.0,799751.0,200.0,MINNESOTA NATIONAL BANK,MINNESOTA NB,1.0,9.0,SAUK CENTRE,UNITED STATES,MN,OCC,254900FKPTR6FQ8IH565,1246243.0
20171231.0,799854.0,200.0,"CITY NATIONAL BANK OF COLORADO CITY, THE",CITY NB,1.0,11.0,COLORADO CITY,UNITED STATES,TX,OCC,0,2215451.0
20171231.0,799939.0,200.0,HARTSBURG STATE BANK,HARTSBURG ST BK,1.0,7.0,HARTSBURG,UNITED STATES,IL,FRS,0,799939.0
20171231.0,799948.0,200.0,"FIRST NATIONAL BANK OF LAWRENCE COUNTY AT WALNUT RIDGE, THE",FIRST NB OF LAWRENCE COUNTY,1.0,8.0,WALNUT RIDGE,UNITED STATES,AR,OCC,0,3288425.0
20171231.0,800134.0,200.0,"HARVARD STATE BANK, THE",HARVARD ST BK,1.0,7.0,HARVARD,UNITED STATES,IL,FDIC,0,1209604.0
20171231.0,800442.0,200.0,BANK OF WINONA,BANK OF WINONA,1.0,8.0,WINONA,UNITED STATES,MS,FDIC,0,3229503.0
20171231.0,800479.0,300.0,"TARBORO SAVINGS BANK, SSB",TARBORO SVG BK SSB,6.0,5.0,TARBORO,UNITED STATES,NC,FDIC,0,800479.0
20171231.0,800657.0,200.0,"BREMER BANK, NATIONAL ASSOCIATION",BREMER BK NA,1.0,9.0,SAINT PAUL,UNITED STATES,MN,OCC,54930082GM1TWV6QVI24,1020180.0
20171231.0,800853.0,200.0,CENTINEL BANK OF TAOS,CENTINEL BK OF TAOS,1.0,10.0,TAOS,UNITED STATES,NM,FDIC,0,1061754.0
20171231.0,801047.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,7.0,NEW LONDON,UNITED STATES,WI,FDIC,549300D6J5NNUQ1QZ810,1975459.0
20171231.0,801056.0,200.0,"FARMERS STATE BANK, THE",FARMERS ST BK,1.0,10.0,MCPHERSON,UNITED STATES,KS,FDIC,0,1064689.0
20171231.0,801654.0,200.0,"FIRST STATE BANK, THE",FIRST ST BK,1.0,11.0,COLUMBUS,UNITED STATES,TX,FDIC,0,1898008.0
20171231.0,802866.0,200.0,SILICON VALLEY BANK,SILICON VALLEY BK,1.0,12.0,SANTA CLARA,UNITED STATES,CA,FRS,0K2D5AK28E3O5CC06E35,1031449.0
20171231.0,803256.0,200.0,TRIUMPH STATE BANK,TRIUMPH ST BK,1.0,9.0,TRIMONT,UNITED STATES,MN,FDIC,0,1127306.0
20171231.0,803265.0,200.0,ROBERT LEE STATE BANK,ROBERT LEE ST BK,1.0,11.0,ROBERT LEE,UNITED STATES,TX,FDIC,0,2155212.0
20171231.0,803649.0,200.0,GREEN BELT BANK & TRUST,GREEN BELT B&TC,1.0,7.0,IOWA FALLS,UNITED STATES,IA,FDIC,0,1140958.0
20171231.0,803658.0,200.0,FARMERS STATE BANK OF TRIMONT,FARMERS ST BK OF TRIMONT,1.0,9.0,TRIMONT,UNITED STATES,MN,FDIC,0,1126185.0
20171231.0,803957.0,200.0,KODABANK,KODABANK,1.0,9.0,DRAYTON,UNITED STATES,ND,FDIC,0,1126671.0
20171231.0,804150.0,200.0,VERGAS STATE BANK,VERGAS ST BK,1.0,9.0,VERGAS,UNITED STATES,MN,FDIC,0,2206842.0
20171231.0,804338.0,200.0,FIRST BANK OF HIGHLAND PARK,FIRST BK HIGHLAND PARK,1.0,7.0,HIGHLAND PARK,UNITED STATES,IL,FDIC,5493005SBCJ71Z4XVY11,1205398.0
20171231.0,804374.0,310.0,HOME FEDERAL BANK,HOME FED BK,1.0,11.0,SHREVEPORT,UNITED STATES,LA,OCC,0,4253121.0
20171231.0,804422.0,200.0,"FARMERS AND MERCHANTS BANK OF CRAIG COUNTY, THE",FARMERS & MRCH BK OF CRAIG CTY,1.0,5.0,NEW CASTLE,UNITED STATES,VA,FRS,0,804422.0
20171231.0,804758.0,200.0,BANK VI,BANK VI,1.0,10.0,SALINA,UNITED STATES,KS,FRS,0,3354807.0
20171231.0,804815.0,200.0,"EDON STATE BANK COMPANY OF EDON, OHIO, THE",EDON ST BK CO,1.0,4.0,EDON,UNITED STATES,OH,FDIC,0,4315999.0
20171231.0,804860.0,200.0,CITIZENS STATE BANK,CITIZENS ST BK,1.0,11.0,ROMA,UNITED STATES,TX,FDIC,0,804860.0
