date,id_call,charter_type_call,name_legal_call,name_call,org_type_call,fed_district_code_call,city_call,country_call,state_call,fed_regulator2_call,lei_call,parent_id_call,common_id,id,fed_district_code,NONINTEREST-BEARING DEPOSITS (BHC CONSOL. FOREIGN OFC.),INTEREST-BEARING DEPOSITS (BHC CONSOL. U.S. OFC),charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
20171231.0,761543.0,200.0,OHNWARD BANK & TRUST,OHNWARD B&TC,1.0,7.0,CASCADE,UNITED STATES,IA,FDIC,549300XMCDBXHD84QD46,1200311.0,1200311.0,1200311,7,151765.0,734429.0,500,MAQUOKETA,UNITED STATES,0,0,"OHNWARD BANCSHARES, INC.",OHNWARD BSHRS,1,FRS,IA
20171231.0,475653.0,200.0,MOUNTAIN VALLEY BANK,MOUNTAIN VALLEY BANK,1.0,10.0,WALDEN,UNITED STATES,CO,FRS,0,2511014.0,2511014.0,2511014,10,158875.0,780673.0,500,SCOTTSBLUFF,UNITED STATES,0,0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",PLATTE VALLEY FS CO,1,FRS,NE
20171231.0,580155.0,200.0,PLATTE VALLEY BANK,PLATTE VALLEY BK,1.0,10.0,TORRINGTON,UNITED STATES,WY,FRS,549300ZFJ1696ECS0S38,2511014.0,2511014.0,2511014,10,158875.0,780673.0,500,SCOTTSBLUFF,UNITED STATES,0,0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",PLATTE VALLEY FS CO,1,FRS,NE
20171231.0,2465881.0,200.0,PLATTE VALLEY BANK,PLATTE VALLEY BK,1.0,10.0,SCOTTSBLUFF,UNITED STATES,NE,FRS,0,2511014.0,2511014.0,2511014,10,158875.0,780673.0,500,SCOTTSBLUFF,UNITED STATES,0,0,"PLATTE VALLEY FINANCIAL SERVICE COMPANIES, INC.",PLATTE VALLEY FS CO,1,FRS,NE
20171231.0,479268.0,200.0,BANK OF STOCKTON,BANK OF STOCKTON,1.0,12.0,STOCKTON,UNITED STATES,CA,FDIC,254900SRWC0U4V5XQ024,1399765.0,1399765.0,1399765,12,776776.0,1632060.0,500,STOCKTON,UNITED STATES,0,0,1867 WESTERN FINANCIAL CORPORATION,1867 WESTERN FC,1,FRS,CA
20171231.0,480228.0,200.0,"BANK OF AMERICA, NATIONAL ASSOCIATION",BANK OF AMER NA,1.0,5.0,CHARLOTTE,UNITED STATES,NC,OCC,B4TYDEB6GKMZO031MB27,1073757.0,1073757.0,1073757,5,430965000.0,796560000.0,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,591900.0,400.0,BOSTON OVERSEAS FINANCIAL CORPORATION,BOSTON OVERSEAS FNCL CORP,1.0,1.0,NEW YORK,UNITED STATES,NY,FRS,0,1073757.0,1073757.0,1073757,5,430965000.0,796560000.0,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,783871.0,400.0,BANKAMERICA INTERNATIONAL FINANCIAL CORPORATION,BANKAMERICA INTL FNCL CORP,1.0,5.0,SAN FRANCISCO,UNITED STATES,CA,FRS,0,1073757.0,1073757.0,1073757,5,430965000.0,796560000.0,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,1443266.0,200.0,"BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION",BANK OF AMER CA NA,1.0,12.0,SAN FRANCISCO,UNITED STATES,CA,OCC,0,1073757.0,1073757.0,1073757,5,430965000.0,796560000.0,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,3313943.0,250.0,"RECONTRUST COMPANY, NATIONAL ASSOCIATION",RECONTRUST CO NA,1.0,0.0,SIMI VALLEY,UNITED STATES,CA,OCC,0,1073757.0,1073757.0,1073757,5,430965000.0,796560000.0,500,CHARLOTTE,UNITED STATES,0,9DJT3UXIJIZJI4WXO774,BANK OF AMERICA CORPORATION,BANK OF AMER CORP,1,FRS,NC
20171231.0,480808.0,300.0,SAVINGS INSTITUTE BANK AND TRUST COMPANY,SAVINGS INST BK & TR CO,1.0,1.0,WILLIMANTIC,UNITED STATES,CT,FRS,549300C603G2130GT314,3306815.0,3306815.0,3306815,1,216956.0,995616.0,500,WILLIMANTIC,UNITED STATES,0,5493003RM4DO6OTMJD05,SI FINANCIAL GROUP INC,SI FNCL GRP,1,FRS,CT
20171231.0,481177.0,200.0,LANDMARK NATIONAL BANK,LANDMARK NB,1.0,10.0,MANHATTAN,UNITED STATES,KS,OCC,8AI385EP1ZJCMUOZ8022,3030307.0,3030307.0,3030307,10,160496.0,608580.0,500,MANHATTAN,UNITED STATES,0,0,"LANDMARK BANCORP, INC.",LANDMARK BC INC,1,FRS,KS
20171231.0,485559.0,200.0,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,FIRST TN BK NA,1.0,8.0,MEMPHIS,UNITED STATES,TN,OCC,COOWI3L2W9TPYR3WJX37,1094640.0,1094640.0,1094640,8,8032396.0,22590626.0,500,MEMPHIS,UNITED STATES,0,TF3RXI1ZB1TQ30H9JV10,FIRST HORIZON NATIONAL CORPORATION,FIRST HORIZON NAT CORP,1,FRS,TN
20171231.0,489623.0,200.0,"PARK NATIONAL BANK, THE",PARK NB,1.0,4.0,NEWARK,UNITED STATES,OH,OCC,0,1142336.0,1142336.0,1142336,4,1633941.0,4183385.0,500,NEWARK,UNITED STATES,0,0,PARK NATIONAL CORPORATION,PARK NAT CORP,1,FRS,OH
20171231.0,491224.0,200.0,FIRST-CITIZENS BANK & TRUST COMPANY,FIRST-CITIZENS B&TC,1.0,5.0,RALEIGH,UNITED STATES,NC,FDIC,L9VVX1KT5TFTKS0MLF66,1075612.0,1075612.0,1075612,5,11237375.0,18028900.0,500,RALEIGH,UNITED STATES,0,549300N3Z00ZHE2XC526,"FIRST CITIZENS BANCSHARES, INC.",FIRST CITIZENS BSHRS,1,FRS,NC
20171231.0,491934.0,200.0,COLONY BANK,COLONY BK,1.0,6.0,FITZGERALD,UNITED STATES,GA,FDIC,0,1085170.0,1085170.0,1085170,6,48057.0,1019929.0,500,FITZGERALD,UNITED STATES,0,0,"COLONY BANKCORP, INC.",COLONY BC,1,FRS,GA
20171231.0,494261.0,200.0,PACIFIC WESTERN BANK,PACIFIC WESTERN BK,1.0,12.0,BEVERLY HILLS,UNITED STATES,CA,FDIC,549300A7DTSCJLJ33451,2875332.0,2875332.0,2875332,12,8515584.0,10357491.0,500,BEVERLY HILLS,UNITED STATES,0,549300YI8VMFO7G36V04,PACWEST BANCORP,PACWEST BC,1,FRS,CA
20171231.0,497404.0,200.0,"TD BANK, N.A.",T D BK NA,1.0,3.0,WILMINGTON,UNITED STATES,DE,OCC,03D0JEWFDFUS0SEEKG89,3606542.0,3606542.0,3606542,3,41689589.0,222423545.0,500,WILMINGTON,UNITED STATES,0,549300ARWZ5E3L64UH29,TD GROUP US HOLDINGS LLC,TD GRP US HOLDS LLC,11,FRS,DE
20171231.0,2121196.0,200.0,"TD BANK USA, NATIONAL ASSOCIATION",T D BK USA NA,1.0,3.0,WILMINGTON,UNITED STATES,DE,OCC,549300NTRZIIC80JKC12,3606542.0,3606542.0,3606542,3,41689589.0,222423545.0,500,WILMINGTON,UNITED STATES,0,549300ARWZ5E3L64UH29,TD GROUP US HOLDINGS LLC,TD GRP US HOLDS LLC,11,FRS,DE
20171231.0,497570.0,200.0,LUTHER BURBANK SAVINGS,LUTHER BURBANK SVG,1.0,12.0,SANTA ROSA,UNITED STATES,CA,FDIC,5493000ZB0IHPJ66BJ32,3814208.0,3814208.0,3814208,12,43170.0,3934903.0,500,SANTA ROSA,UNITED STATES,0,5493007YRUZ4ZDZM0J48,LUTHER BURBANK CORPORATION,LUTHER BURBANK CORP,1,FRS,CA
20171231.0,501105.0,200.0,MANUFACTURERS AND TRADERS TRUST COMPANY,MANUFACTURERS & TRADERS TC,1.0,2.0,BUFFALO,UNITED STATES,NY,FRS,WWB2V0FCW3A0EE3ZJN75,1037003.0,1037003.0,1037003,2,33975180,58233751,500,BUFFALO,UNITED STATES,1037003,0,M&T BANK CORPORATION,M&T BK CORP,1,FRS,NY
20171231.0,2265456.0,200.0,"WILMINGTON TRUST, NATIONAL ASSOCIATION",WILMINGTON TR NA,1.0,2.0,WILMINGTON,UNITED STATES,DE,OCC,0,1037003.0,1037003.0,1037003,2,33975180,58233751,500,BUFFALO,UNITED STATES,1037003,0,M&T BANK CORPORATION,M&T BK CORP,1,FRS,NY
20171231.0,501815.0,200.0,LUZERNE BANK,LUZERNE BK,1.0,3.0,LUZERNE,UNITED STATES,PA,FDIC,0,1117688.0,1117688.0,1117688,3,303316.0,843004.0,500,WILLIAMSPORT,UNITED STATES,0,0,"PENNS WOODS BANCORP, INC.",PENNS WOODS BC,1,FRS,PA
20171231.0,732918.0,200.0,JERSEY SHORE STATE BANK,JERSEY SHORE ST BK,1.0,3.0,WILLIAMSPORT,UNITED STATES,PA,FDIC,0,1117688.0,1117688.0,1117688,3,303316.0,843004.0,500,WILLIAMSPORT,UNITED STATES,0,0,"PENNS WOODS BANCORP, INC.",PENNS WOODS BC,1,FRS,PA
20171231.0,502849.0,200.0,BANTERRA BANK,BANTERRA BK,1.0,8.0,MARION,UNITED STATES,IL,FDIC,0,3202832.0,3202832.0,3202832,8,318607.0,985154.0,500,ELDORADO,UNITED STATES,0,549300QNH1CG2ZGLWQ76,BANTERRA CORP,BANTERRA CORP,1,FRS,IL
20171231.0,504713.0,200.0,U.S. BANK NATIONAL ASSOCIATION,U S BK NA,1.0,4.0,CINCINNATI,UNITED STATES,OH,OCC,6BYL5QZYBDK8S7L73M02,1119794.0,1119794.0,1119794,9,87258000.0,234658000.0,500,MINNEAPOLIS,UNITED STATES,0,N1GZ7BBF3NP8GI976H15,U.S. BANCORP,U S BC,1,FRS,MN
20171231.0,2567123.0,250.0,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION",U S BK TC NA,1.0,0.0,PORTLAND,UNITED STATES,OR,OCC,0,1119794.0,1119794.0,1119794,9,87258000.0,234658000.0,500,MINNEAPOLIS,UNITED STATES,0,N1GZ7BBF3NP8GI976H15,U.S. BANCORP,U S BC,1,FRS,MN
20171231.0,2667920.0,250.0,U.S. BANK TRUST NATIONAL ASSOCIATION SD,U S BK TR NA SD,1.0,0.0,SIOUX FALLS,UNITED STATES,SD,OCC,0,1119794.0,1119794.0,1119794,9,87258000.0,234658000.0,500,MINNEAPOLIS,UNITED STATES,0,N1GZ7BBF3NP8GI976H15,U.S. BANCORP,U S BC,1,FRS,MN
20171231.0,2916963.0,250.0,U.S. BANK TRUST NATIONAL ASSOCIATION,U S BK TR NA,1.0,0.0,WILMINGTON,UNITED STATES,DE,OCC,0,1119794.0,1119794.0,1119794,9,87258000.0,234658000.0,500,MINNEAPOLIS,UNITED STATES,0,N1GZ7BBF3NP8GI976H15,U.S. BANCORP,U S BC,1,FRS,MN
20171231.0,3050369.0,400.0,USB EUROPEAN HOLDINGS COMPANY,USB EUROPEAN HOLDS CO,1.0,9.0,MINNEAPOLIS,UNITED STATES,MN,FRS,0,1119794.0,1119794.0,1119794,9,87258000.0,234658000.0,500,MINNEAPOLIS,UNITED STATES,0,N1GZ7BBF3NP8GI976H15,U.S. BANCORP,U S BC,1,FRS,MN
20171231.0,3277148.0,400.0,USB AMERICAS HOLDINGS COMPANY,USB AMERS HOLDS CO,1.0,9.0,MINNEAPOLIS,UNITED STATES,MN,FRS,0,1119794.0,1119794.0,1119794,9,87258000.0,234658000.0,500,MINNEAPOLIS,UNITED STATES,0,N1GZ7BBF3NP8GI976H15,U.S. BANCORP,U S BC,1,FRS,MN
20171231.0,506922.0,200.0,SANDY SPRING BANK,SANDY SPRING BK,1.0,5.0,OLNEY,UNITED STATES,MD,FRS,549300NQA30MEKPQP417,1248304.0,1248304.0,1248304,5,1264406.0,2699270.0,500,OLNEY,UNITED STATES,0,0,"SANDY SPRING BANCORP, INC.",SANDY SPRING BC,1,FRS,MD
20171231.0,507509.0,300.0,NEWTOWN SAVINGS BANK,NEWTOWN SVGS BK,1.0,2.0,NEWTOWN,UNITED STATES,CT,FDIC,549300YFPH1E78XPP635,5045444.0,5045444.0,5045444,2,198811.0,730320.0,500,NEWTOWN,UNITED STATES,0,0,NSB MUTUAL HOLDING COMPANY,NSB MUT HC,1,FRS,CT
20171231.0,508346.0,200.0,HAWTHORN BANK,HAWTHORN BK,1.0,8.0,JEFFERSON CITY,UNITED STATES,MO,FDIC,54930023DLYUOD6GKQ42,2038409.0,2038409.0,2038409,8,63692.0,1062120.0,500,JEFFERSON CITY,UNITED STATES,0,0,"HAWTHORN BANCSHARES, INC",HAWTHORN BSHRS,1,FRS,MO
20171231.0,509811.0,200.0,"COMMUNITY TRUST BANK, INC.",COMMUNITY TR BK INC,1.0,4.0,PIKEVILLE,UNITED STATES,KY,FRS,0,1070644.0,1070644.0,1070644,4,792402.0,2472933.0,500,PIKEVILLE,UNITED STATES,0,0,"COMMUNITY TRUST BANCORP, INC.",COMMUNITY TR BC,1,FRS,KY
20171231.0,509950.0,200.0,FIRST UNITED BANK AND TRUST COMPANY,FIRST UNITED B&TC,1.0,10.0,DURANT,UNITED STATES,OK,FDIC,0,1058398.0,1058398.0,1058398,10,1478279,3814311,500,DURANT,UNITED STATES,1058398,0,"DURANT BANCORP, INC.",DURANT BC,1,FRS,OK
20171231.0,510871.0,200.0,FIRSTBANK PUERTO RICO,FIRSTBANK PR,1.0,2.0,SAN JUAN,PUERTO RICO,PR,FDIC,0,2744894.0,2744894.0,2744894,2,1772283.0,7028488.0,500,SAN JUAN,PUERTO RICO,0,0,FIRST BANCORP,FIRST BC,1,FRS,PR
20171231.0,514066.0,200.0,MONTECITO BANK & TRUST,MONTECITO B&T,1.0,12.0,SANTA BARBARA,UNITED STATES,CA,FDIC,549300A7BPOO2YO2YE30,1138919.0,1138919.0,1138919,12,39224.0,1190971.0,500,SANTA BARBARA,UNITED STATES,0,0,MONTECITO BANCORP,MONTECITO BC,1,FRS,CA
20171231.0,522605.0,200.0,BAR HARBOR BANK AND TRUST COMPANY,BAR HARBOR BK & TR CO,1.0,1.0,BAR HARBOR,UNITED STATES,ME,FDIC,0,1115385.0,1115385.0,1115385,1,105165.0,2247184.0,500,BAR HARBOR,UNITED STATES,0,0,BAR HARBOR BANKSHARES,BAR HARBOR BSHRS,1,FRS,ME
20171231.0,522847.0,200.0,PBI BANK,PBI BK,1.0,8.0,LOUISVILLE,UNITED STATES,KY,FDIC,0,1249712.0,1249712.0,1249712,8,137386.0,709638.0,500,LOUISVILLE,UNITED STATES,0,0,"PORTER BANCORP, INC.",PORTER BANCORP,1,FRS,KY
20171231.0,526519.0,200.0,1ST SUMMIT BANK,1ST SUMMIT BK,1.0,3.0,JOHNSTOWN,UNITED STATES,PA,FDIC,0,1830240.0,1830240.0,1830240,3,63771.0,844979.0,500,JOHNSTOWN,UNITED STATES,0,0,"1ST SUMMIT BANCORP OF JOHNSTOWN, INC.",1ST SUMMIT BC OF JOHNSTOWN,1,FRS,PA
20171231.0,527954.0,200.0,FIRST NATIONAL BANK OF OMAHA,FIRST NB OF OMAHA,1.0,10.0,OMAHA,UNITED STATES,NE,OCC,LDVFX8JEECFFE8HRWA73,1020902.0,1020902.0,1020902,10,5333437,11382415,500,OMAHA,UNITED STATES,1020902,0,"FIRST NATIONAL OF NEBRASKA, INC.",FIRST NAT OF NE,1,FRS,NE
20171231.0,528960.0,200.0,TEXAS COMMUNITY BANK,TEXAS CMNTY BK,1.0,11.0,LAREDO,UNITED STATES,TX,FRS,0,3211012.0,3211012.0,3211012,11,485434.0,703059.0,500,LAREDO,UNITED STATES,0,0,"VISION BANCSHARES, INC.",VISION BSHRS,1,FRS,TX
20171231.0,529958.0,200.0,"TIB THE INDEPENDENT BANKERSBANK, NATIONAL ASSOCIATION",TIB THE INDEP BANKERSBANK NA,1.0,11.0,FARMERS BRANCH,UNITED STATES,TX,OCC,549300KW705BBINDIZ26,1109094.0,1109094.0,1109094,11,453868.0,1503575.0,500,FARMERS BRANCH,UNITED STATES,0,0,INDEPENDENT BANKERS FINANCIAL CORPORATION,INDEPENDENT BKR FC,1,FRS,TX
20171231.0,535753.0,200.0,"ACADEMY BANK, N.A.",ACADEMY BK NA,1.0,10.0,KANSAS CITY,UNITED STATES,MO,OCC,549300LP0CV2MNC1GV68,2107707.0,2107707.0,2107707,10,458688.0,1348589.0,500,KANSAS CITY,UNITED STATES,0,0,DICKINSON FINANCIAL CORPORATION II,DICKINSON FC II,1,FRS,MO
20171231.0,983457.0,200.0,"ARMED FORCES BANK, NATIONAL ASSOCIATION",ARMED FORCES BK NA,1.0,10.0,FORT LEAVENWORTH,UNITED STATES,KS,OCC,5493007CLWQN2S6IZK91,2107707.0,2107707.0,2107707,10,458688.0,1348589.0,500,KANSAS CITY,UNITED STATES,0,0,DICKINSON FINANCIAL CORPORATION II,DICKINSON FC II,1,FRS,MO
20171231.0,537449.0,200.0,FIRST BUSINESS BANK,FIRST BUS BK,1.0,7.0,MADISON,UNITED STATES,WI,FDIC,549300F247N2IU8SC024,1247428.0,1247428.0,1247428,7,277521.0,1116886.0,500,MADISON,UNITED STATES,0,0,"FIRST BUSINESS FINANCIAL SERVICES, INC.",FIRST BUS FS,1,FRS,WI
20171231.0,537560.0,200.0,"EXTRACO BANKS, NATIONAL ASSOCIATION",EXTRACO BKS NA,1.0,11.0,TEMPLE,UNITED STATES,TX,OCC,549300F7S6KEMTKK0546,1104923.0,1104923.0,1104923,11,331741.0,789028.0,500,WACO,UNITED STATES,0,0,EXTRACO CORPORATION,EXTRACO CORP,1,FRS,TX
20171231.0,539032.0,200.0,BANK INDEPENDENT,BANK INDEP,1.0,6.0,SHEFFIELD,UNITED STATES,AL,FRS,0,1082209.0,1082209.0,1082209,6,281888.0,975691.0,500,SHEFFIELD,UNITED STATES,0,0,"BANCINDEPENDENT, INCORPORATED",BANCINDEPENDENT,1,FRS,AL
20171231.0,540926.0,200.0,SOUTH STATE BANK,SOUTH ST BK,1.0,5.0,COLUMBIA,UNITED STATES,SC,FDIC,549300K7EA6G6K9GYL80,1133437.0,1133437.0,1133437,5,3047431.0,8485335.0,500,COLUMBIA,UNITED STATES,0,0,SOUTH STATE CORPORATION,SOUTH ST CORP,1,FRS,SC
20171231.0,542528.0,200.0,CIVISTA BANK,CIVISTA BK,1.0,4.0,SANDUSKY,UNITED STATES,OH,FRS,0,1246533.0,1246533.0,1246533,4,361964.0,842959.0,500,SANDUSKY,UNITED STATES,0,0,"CIVISTA BANCSHARES, INC",CIVISTA BSHRS,1,FRS,OH
20171231.0,542649.0,200.0,CHEMICAL BANK,CHEMICAL BK,1.0,7.0,MIDLAND,UNITED STATES,MI,FRS,5493004P4H8ZQPCUJ047,1201934.0,1201934.0,1201934,7,3725779.0,9917024.0,500,MIDLAND,UNITED STATES,0,0,CHEMICAL FINANCIAL CORPORATION,CHEMICAL FC,1,FRS,MI
20171231.0,543262.0,200.0,D.L. EVANS BANK,DL EVANS BK,1.0,12.0,BURLEY,UNITED STATES,ID,FDIC,254900XRQ4U9ABU6F580,2242523.0,2242523.0,2242523,12,438368.0,774868.0,500,BURLEY,UNITED STATES,0,549300OSSFHX7ABQ2Y81,D.L. EVANS BANCORP,DL EVANS BC,1,FRS,ID
20171231.0,546003.0,300.0,BANKNEWPORT,BANKNEWPORT,1.0,1.0,NEWPORT,UNITED STATES,RI,FRS,0,3297481.0,3297481.0,3297481,1,263435.0,995502.0,500,NEWPORT,UNITED STATES,0,0,"OCEANPOINT FINANCIAL PARTNERS, MHC",OCEANPOINT FNCL PTNR,6,FRS,RI
20171231.0,547840.0,200.0,STAR FINANCIAL BANK,STAR FNCL BK,1.0,7.0,FORT WAYNE,UNITED STATES,IN,FDIC,LBIZXW7X2N50PETIH863,1141647.0,1141647.0,1141647,7,618782.0,988030.0,500,FORT WAYNE,UNITED STATES,0,0,"STAR FINANCIAL GROUP, INC.",STAR FNCL GRP,1,FRS,IN
20171231.0,548351.0,200.0,"AUSTIN BANK, TEXAS NATIONAL ASSOCIATION",AUSTIN BK TX NA,1.0,11.0,JACKSONVILLE,UNITED STATES,TX,OCC,5493008R64K2UUN2NP30,1108350.0,1108350.0,1108350,11,529781.0,907150.0,500,JACKSONVILLE,UNITED STATES,0,0,"AUSTIN BANCORP, INC.",AUSTIN BC,1,FRS,TX
20171231.0,551070.0,310.0,CHARTERBANK,CHARTERBANK,1.0,6.0,WEST POINT,UNITED STATES,GA,OCC,549300J42PFPFWJKG874,4459839.0,4459839.0,4459839,6,244720.0,1111843.0,500,WEST POINT,UNITED STATES,0,0,CHARTER FINANCIAL CORPORATION,CHARTER FC,1,FRS,GA
20171231.0,554473.0,300.0,CLIFTON SAVINGS BANK,CLIFTON SVG BK,1.0,2.0,CLIFTON,UNITED STATES,NJ,OCC,0,3264764.0,3264764.0,3264764,3,38098.0,906512.0,500,CLIFTON,UNITED STATES,0,549300NGGUTPJRJMLR63,CLIFTON BANCORP INC.,CLIFTON BC,1,FRS,NJ
20171231.0,556815.0,200.0,"PEOPLES BANK, A CODORUS VALLEY COMPANY",PEOPLES BK A CODORUS VALLEY CO,1.0,3.0,YORK,UNITED STATES,PA,FDIC,0,1142475.0,1142475.0,1142475,3,248929.0,1137642.0,500,YORK,UNITED STATES,0,0,"CODORUS VALLEY BANCORP, INC.",CODORUS VALLEY BC,1,FRS,PA
20171231.0,557858.0,200.0,"INTRUST BANK, NATIONAL ASSOCIATION",INTRUST BK NA,1.0,10.0,WICHITA,UNITED STATES,KS,OCC,549300IXP5DNWSGY6F96,1064278.0,1064278.0,1064278,10,813213.0,3143883.0,500,WICHITA,UNITED STATES,0,549300UT14PGK0YPUU83,INTRUST FINANCIAL CORPORATION,INTRUST FC,1,FRS,KS
20171231.0,564557.0,200.0,FALCON INTERNATIONAL BANK,FALCON INTL BK,1.0,11.0,LAREDO,UNITED STATES,TX,FDIC,549300ZW58TM1KU8CK35,2270254.0,2270254.0,2270254,11,225112.0,758940.0,500,LAREDO,UNITED STATES,0,0,FALCON BANCSHARES INCORPORATED,FALCON BSHRS,1,FRS,TX
20171231.0,564977.0,300.0,TERRITORIAL SAVINGS BANK,TERRITORIAL SB,1.0,12.0,HONOLULU,UNITED STATES,HI,FRS,549300UQKYO1TM87WD57,3954681.0,3954681.0,3954681,12,65007.0,1547578.0,500,HONOLULU,UNITED STATES,0,5493003VDUGN5KBPTN24,TERRITORIAL BANCORP INC.,TERRITORIAL BC,1,FRS,HI
20171231.0,568470.0,300.0,PEOPLES BANK SB,PEOPLES BK SB,1.0,7.0,MUNSTER,UNITED STATES,IN,FDIC,549300Y7HCU10KIRLG30,2237118.0,2237118.0,2237118,7,120556.0,672449.0,500,MUNSTER,UNITED STATES,0,0,NORTHWEST INDIANA BANCORP,NORTHWEST IN BC,1,FRS,IN
20171231.0,572374.0,200.0,GREAT SOUTHERN BANK,GREAT SOUTHERN BK,1.0,8.0,REEDS SPRING,UNITED STATES,MO,FDIC,1TMVIO1SD0RLIPEIW803,2339133.0,2339133.0,2339133,8,1219762.0,2382701.0,500,SPRINGFIELD,UNITED STATES,0,0,"GREAT SOUTHERN BANCORP, INC.",GREAT SOUTHERN BC,1,FRS,MO
20171231.0,575254.0,200.0,CITY BANK,CITY BK,1.0,11.0,LUBBOCK,UNITED STATES,TX,FDIC,549300VHBALPLHRR4080,2033226.0,2033226.0,2033226,11,475162.0,1678919.0,500,LUBBOCK,UNITED STATES,0,0,"SOUTH PLAINS FINANCIAL, INC.",SOUTH PLAINS FNCL,1,FRS,TX
20171231.0,577128.0,200.0,PEOPLES BANK,PEOPLES BK,1.0,4.0,MARIETTA,UNITED STATES,OH,FRS,0,1070578.0,1070578.0,1070578,4,556010.0,2174320.0,500,MARIETTA,UNITED STATES,0,I70W3N0Z6KOX8FYIH023,PEOPLES BANCORP INC.,PEOPLES BC,1,FRS,OH
20171231.0,578255.0,200.0,FIRST UNITED BANK,FIRST UNITED BK,1.0,11.0,DIMMITT,UNITED STATES,TX,FDIC,0,1108163.0,1108163.0,1108163,11,307863.0,793312.0,500,DIMMITT,UNITED STATES,0,0,"PLAINS BANCORP, INC.",PLAINS BC,1,FRS,TX
20171231.0,584377.0,200.0,KITSAP BANK,KITSAP BK,1.0,12.0,PORT ORCHARD,UNITED STATES,WA,FDIC,549300HGZNH5YBU04369,2603991.0,2603991.0,2603991,12,338441.0,656756.0,500,PORT ORCHARD,UNITED STATES,0,0,"OLYMPIC BANCORP, INC.",OLYMPIC BC,1,FRS,WA
20171231.0,584920.0,200.0,"FIDELITY BANK, THE",FIDELITY BK,1.0,5.0,FUQUAY VARINA,UNITED STATES,NC,FDIC,25490012KFFZI81TDT02,1249002.0,1249002.0,1249002,5,622439.0,1041156.0,500,FUQUAY-VARINA,UNITED STATES,0,0,"FIDELITY BANCSHARES (N.C.), INC.",FIDELITY BSHRS NC,1,FRS,NC
20171231.0,589943.0,200.0,LINCOLN SAVINGS BANK,LINCOLN SVGS BK,1.0,7.0,CEDAR FALLS,UNITED STATES,IA,FDIC,549300XY02VS45I5ZZ90,1210169.0,1210169.0,1210169,7,146034.0,728659.0,500,REINBECK,UNITED STATES,0,0,LINCOLN BANCORP,LINCOLN BC,1,FRS,IA
20171231.0,593007.0,200.0,CAMDEN NATIONAL BANK,CAMDEN NB,1.0,1.0,CAMDEN,UNITED STATES,ME,OCC,0,1130249.0,1130249.0,1130249,1,478643.0,2521848.0,500,CAMDEN,UNITED STATES,0,549300ZVEDL2L8UW4F28,CAMDEN NATIONAL CORPORATION,CAMDEN NAT CORP,1,FRS,ME
20171231.0,594433.0,200.0,"CB&S BANK, INC.",CB&S BK,1.0,6.0,RUSSELLVILLE,UNITED STATES,AL,FDIC,0,1493654.0,1493654.0,1493654,6,22618.0,1258634.0,500,RUSSELLVILLE,UNITED STATES,0,0,CBS BANC-CORP.,CBS BANC CORP,1,FRS,AL
20171231.0,594947.0,200.0,BANK FIRST NATIONAL,BANK FIRST NAT,1.0,7.0,MANITOWOC,UNITED STATES,WI,OCC,549300BRLQAIJ1LJA253,1208009.0,1208009.0,1208009,7,436638.0,1070004.0,500,MANITOWOC,UNITED STATES,0,0,BANK FIRST NATIONAL CORPORATION,BANK FIRST NAT CORP,1,FRS,WI
20171231.0,595270.0,300.0,MIDFIRST BANK,MIDFIRST BK,1.0,10.0,OKLAHOMA CITY,UNITED STATES,OK,OCC,0,2568278.0,2568278.0,2568278,10,2811035.0,5197780.0,500,OKLAHOMA CITY,UNITED STATES,0,0,MIDLAND FINANCIAL CO.,MIDLAND FC,1,FRS,OK
20171231.0,595869.0,200.0,CATHAY BANK,CATHAY BK,1.0,12.0,LOS ANGELES,UNITED STATES,CA,FDIC,FT6J43S06X6CLJ0R0B48,1843080.0,1843080.0,1843080,12,2690973.0,9679579.0,500,LOS ANGELES,UNITED STATES,0,549300K1SLJ8C97H5L68,CATHAY GENERAL BANCORP,CATHAY GEN BC,1,FRS,CA
20171231.0,598534.0,200.0,FIDELITY BANK,FIDELITY BK,1.0,6.0,ATLANTA,UNITED STATES,GA,FDIC,549300VEKCSSF6IT9X67,1081118.0,1081118.0,1081118,6,1125825.0,2741375.0,500,ATLANTA,UNITED STATES,0,0,FIDELITY SOUTHERN CORPORATION,FIDELITY SOUTHERN CORP,1,FRS,GA
