activity year_x,respondent id,agency code_x,parent respondent id,parent name (panel),parent city (panel),parent state (panel),region,assets_x,other lender code_x,respondent name (panel)_x,respondent city (panel)_x,respondent state (panel)_x,top holder rssd id,top holder name,top holder city,top holder state,top holder country,respondent rssd id,parent rssd id,respondent fips state number,activity year_y,agency code_y,federal tax id,respondent name,respondent mailing address,respondent city,respondent state,respondent zip code,parent name,parent address,parent city,parent state,parent zip code,respondent name (panel)_y,respondent city (panel)_y,respondent state (panel)_y,assets_y,other lender code_y,region code,lar count,validity error
2014,0000871769,2,          ,                              ,                         ,  ,12,5214586,0,FARMERS & MRCH BK                                                     ,LONG BEACH               ,CA                    ,3649950,PALOMAR ENT LLC               ,LONG BEACH               ,CA,UNITED STATES                           ,871769,0,6,2014,2,95-0726412,FARMERS AND MERCHANTS BANK,302 PINE AVENUE,LONG BEACH,CA,90802-2326,PALOMAR ENTERPRISES  LLC,P.O. BOX 891,LONG BEACH,CA,90801-0891,FARMERS & MRCH BK,LONG BEACH,CA,5214586,0,12,407,N
2014,0000874845,2,          ,                              ,                         ,  ,7,3168527,0,LAKE CITY BK                                                          ,WARSAW                   ,IN                    ,1208906,LAKELAND FC                   ,WARSAW                   ,IN,UNITED STATES                           ,874845,0,18,2014,2,35-0458180,LAKE CITY BANK,P.O. BOX 1387,WARSAW,IN,46581,LAKELAND FINANCIAL CORPORATION,P.O. BOX 1387,WARSAW,IN,46581,LAKE CITY BK,WARSAW,IN,3168527,0,7,1129,N
2014,0000876634,2,          ,                              ,                         ,  ,6,2590767,0,CAPITAL CITY BK                                                       ,TALLAHASSEE              ,FL                    ,1085509,CAPITAL CITY BK GRP           ,TALLAHASSEE              ,FL,UNITED STATES                           ,876634,0,12,2014,2,59-3277398,CAPITAL CITY BANK,1828 WEST TENNESSEE STREET,TALLAHASSEE,FL,32304,CAPITAL CITY BANK GROUP,PO BOX 900,TALLAHASSEE,FL,32302,CAPITAL CITY BK,TALLAHASSEE,FL,2590767,0,6,1445,N
2014,0000882242,2,          ,                              ,                         ,  ,7,231407,0,ROLLING HILLS B&T                                                     ,ATLANTIC                 ,IA                    ,1202838,ANITA BC                      ,ATLANTIC                 ,IA,UNITED STATES                           ,882242,0,19,2014,2,42-0117420,ROLLING HILLS BANK AND TRUST,1307 E 7TH ST,ATLANTIC,IA,50022,,,,,,ROLLING HILLS B&T,ATLANTIC,IA,231407,0,7,73,N
2014,0000884303,2,          ,                              ,                         ,  ,2,1477891,0,CHEMUNG CANAL TC                                                      ,ELMIRA                   ,NY                    ,1133594,CHEMUNG FC                    ,ELMIRA                   ,NY,UNITED STATES                           ,884303,0,36,2014,2,16-0380815,CHEMUNG CANAL TRUST COMPANY,ONE CHEMUNG CANAL PLAZA,ELMIRA,NY,14901,,,,,,CHEMUNG CANAL TC,ELMIRA,NY,1477891,0,2,1259,N
2014,0000884358,2,          ,                              ,                         ,  ,11,307773,0,FIRST ST BK OF LIVINGSTON                                             ,LIVINGSTON               ,TX                    ,1135909,EAST TX BSHRS                 ,LIVINGSTON               ,TX,UNITED STATES                           ,884358,0,48,2014,2,74-0625510,FIRST STATE BANK LIVINGSTON,112 W. POLK ST,LIVINGSTON,TX,77351,EAST TEXAS BANCSHARES  INC,P.O. BOX 1277,LIVINGSTON,TX,77351,FIRST ST BK OF LIVINGSTON,LIVINGSTON,TX,307773,0,11,76,N
2014,0000886204,2,          ,                              ,                         ,  ,1,1094555,0,WATERTOWN SVG BK                                                      ,WATERTOWN                ,MA                    ,0,                              ,                         ,  ,                                        ,886204,0,25,2014,2,04-1950840,WATERTOWN SAVINGS BANK,60 MAIN STREET,WATERTOWN,MA,02472,,,,,,WATERTOWN SVG BK,WATERTOWN,MA,1094555,0,1,187,N
2014,0000886624,2,          ,                              ,                         ,  ,5,482945,0,CLEAR MNT BK                                                          ,BRUCETON MILLS           ,WV                    ,1076150,STATE BC                      ,BRUCETON MILLS           ,WV,UNITED STATES                           ,886624,0,54,2014,2,55-0131840,CLEAR MOUNTAIN BANK,160 MORGANTOWN ST. PO BOX 205,BRUCETON MILLS,WV,26525,STATE BANCORP INC,PO BOX 449,BRUCETON MILLS,WV,26525,CLEAR MNT BK,BRUCETON MILLS,WV,482945,0,5,615,N
2014,0000894245,2,          ,                              ,                         ,  ,8,55771,0,MAINSTREET BK                                                         ,ASHLAND                  ,MO                    ,2868147,CALVERT FNCL CORP             ,ASHLAND                  ,MO,UNITED STATES                           ,894245,0,29,2014,2,44-0186070,MAINSTREET BANK,P.O. BOX 228,ASHLAND,MO,65010,CALVERT FINANCIAL,P.O. BOX 228,ASHLAND,MO,65010,MAINSTREET BK,ASHLAND,MO,55771,0,8,8,N
2014,0000896856,2,          ,                              ,                         ,  ,10,115521,0,CASTLE ROCK BK                                                        ,CASTLE ROCK              ,CO                    ,2135072,CASTLE ROCK BHC               ,CASTLE ROCK              ,CO,UNITED STATES                           ,896856,0,8,2014,2,84-0671544,CASTLE ROCK BANK,501 WILCOX STREET,CASTLE ROCK,CO,80104,CASTLE ROCK BANK HOLDING CO,501 WILCOX STREET,CASTLE ROCK,CO,80104,CASTLE ROCK BK,CASTLE ROCK,CO,115521,0,10,42,N
2014,0000899428,2,          ,                              ,                         ,  ,5,522480,0,FIRST BK                                                              ,STRASBURG                ,VA                    ,1076123,FIRST NAT CORP                ,STRASBURG                ,VA,UNITED STATES                           ,899428,0,51,2014,2,54-1713356,FIRST BANK,112 WEST KING STREET,STRASBURG,VA,22657,,,,,,FIRST BK,STRASBURG,VA,522480,0,5,304,N
2014,0000904845,2,          ,                              ,                         ,  ,8,103769,0,BANK OF CADIZ & TC                                                    ,CADIZ                    ,KY                    ,1249619,CADIZ BANCORP                 ,CADIZ                    ,KY,UNITED STATES                           ,904845,0,21,2014,2,61-0710508,BANK OF CADIZ AND TRUST CO,P O BOX 2020,CADIZ,KY,42211,,,,,,BANK OF CADIZ & TC,CADIZ,KY,103769,0,8,70,N
2014,0000906559,2,          ,                              ,                         ,  ,10,167399,0,CAPITAL WEST BK                                                       ,LARAMIE                  ,WY                    ,2022471,FIRST CAP W BSHRS             ,LARAMIE                  ,WY,UNITED STATES                           ,906559,0,56,2014,2,83-0203236,CAPITAL WEST BANK,2020 GRAND AVENUE,LARAMIE,WY,82070,FIRST CAPITAL WEST BANKSHARES,2020 GRAND AVENUE,LARAMIE,WY,82070,CAPITAL WEST BK,LARAMIE,WY,167399,0,10,23,N
2014,0000909055,2,          ,                              ,                         ,  ,8,421165,0,PEOPLES B&TC CO                                                       ,TROY                     ,MO                    ,1097173,LINCOLN CTY BC                ,TROY                     ,MO,UNITED STATES                           ,909055,0,29,2014,2,43-0453380,PEOPLES BANK & TRUST CO.,430 E WOOD STREET,TROY,MO,63379,LINCOLN COUNTY BANCORP  INC.,430 E. WOOD STREET,TROY,MO,63379,PEOPLES B&TC CO,TROY,MO,421165,0,8,195,N
2014,0000909541,2,          ,                              ,                         ,  ,8,179021,0,KING SOUTHERN BK                                                      ,CHAPLIN                  ,KY                    ,1098282,KING BANCORP                  ,LOUISVILLE               ,KY,UNITED STATES                           ,909541,0,21,2014,2,61-0306155,KING SOUTHERN BANK,911 BLANKENBAKER PKWY,LOUISVILLE,KY,40243,KING BANCORP,3400 DUTCHMANS LANE,LOUISVILLE,KY,40205,KING SOUTHERN BK,CHAPLIN,KY,179021,0,8,68,N
2014,0000910118,2,          ,                              ,                         ,  ,2,395225,0,TIOGA ST BK                                                           ,SPENCER                  ,NY                    ,1048858,TSB SVC                       ,SPENCER                  ,NY,UNITED STATES                           ,910118,0,36,2014,2,15-0620348,TIOGA STATE BANK,1 MAIN STREET  PO BOX 386,SPENCER,NY,14883,,,,,,TIOGA ST BK,SPENCER,NY,395225,0,2,380,N
2014,0000911825,2,          ,                              ,                         ,  ,5,305533,0,HERITAGE BK                                                           ,NORFOLK                  ,VA                    ,1076178,HERITAGE BSHRS                ,NORFOLK                  ,VA,UNITED STATES                           ,911825,0,51,2014,2,54-1234320,HERITAGE BANK,P. O. BOX 3749,NORFOLK,VA,23514,,,,,,HERITAGE BK,NORFOLK,VA,305533,0,5,9,N
2014,0000913267,2,          ,                              ,                         ,  ,11,1814370,0,LEGACYTEXAS BK                                                        ,PLANO                    ,TX                    ,2345068,LEGACYTEXAS GRP               ,PLANO                    ,TX,UNITED STATES                           ,913267,0,48,2014,2,75-1109448,LEGACYTEXAS BANK,5000 LEGACY DRIVE,PLANO,TX,75024,LEGACYTEXAS GROUP,5000 LEGACY DRIVE,PLANO,TX,75024,LEGACYTEXAS BK,PLANO,TX,1814370,0,11,1097,N
2014,0000913838,2,          ,                              ,                         ,  ,7,153060,0,EAST DUBUQUE SVG BK                                                   ,DUBUQUE                  ,IA                    ,2121310,EAST DUBUQUE BSHRS            ,EAST DUBUQUE             ,IL,UNITED STATES                           ,913838,0,19,2014,2,36-1019250,EAST DUBUQUE SAVINGS BANK,475 CEDAR CROSS ROAD,DUBUQUE,IA,52003,,,,,,EAST DUBUQUE SVG BK,DUBUQUE,IA,153060,0,7,187,N
2014,0000914648,2,          ,                              ,                         ,  ,8,713762,0,BANKFIRST FINANCIAL SVC                                               ,MACON                    ,MS                    ,1247455,BANKFIRST CAP CORP            ,MACON                    ,MS,UNITED STATES                           ,914648,0,28,2014,2,64-0202970,BANKFIRST FINANCIAL SERVICES,110 SOUTH JEFFERSON,MACON,MS,39341,BANKFIRST CAPITAL CORPORATION,101 NORTH JEFFERSON,MACON,MS,39341,BANKFIRST FINANCIAL SVC,MACON,MS,713762,0,8,622,N
2014,0000916857,2,          ,                              ,                         ,  ,10,91852,0,FIRSTOAK BK                                                           ,INDEPENDENCE             ,KS                    ,4328083,FNB BSHRS                     ,INDEPENDENCE             ,KS,UNITED STATES                           ,916857,0,20,2014,2,48-0207525,FIRSTOAK BANK,113 N PENN,INDEPENDENCE,KS,67301,,,,,,FIRSTOAK BK,INDEPENDENCE,KS,91852,0,10,73,N
2014,0000919568,2,          ,                              ,                         ,  ,11,48126,0,FIRST CAP BK                                                          ,QUANAH                   ,TX                    ,2366755,QUANAH FC ESOP                ,QUANAH                   ,TX,UNITED STATES                           ,919568,0,48,2014,2,75-0510052,FIRST CAPITAL BANK,P. O. BOX 450,QUANAH,TX,79252,,,,,,FIRST CAP BK,QUANAH,TX,48126,0,11,15,N
2014,0000920210,2,          ,                              ,                         ,  ,3,177448,0,JIM THORPE NEIGH BK                                                   ,JIM THORPE               ,PA                    ,1406935,JTNB BC                       ,JIM THORPE               ,PA,UNITED STATES                           ,920210,0,42,2014,2,24-0655715,JIM THORPE NEIGHBORHOOD BANK,12 BROADWAY,JIM THORPE,PA,18229,,,,,,JIM THORPE NEIGH BK,JIM THORPE,PA,177448,0,3,118,N
2014,0000920854,2,          ,                              ,                         ,  ,9,376995,0,PIONEER BK                                                            ,MAPLETON                 ,MN                    ,1964668,CITIZENS BK GROUP             ,SAINT JAMES              ,MN,UNITED STATES                           ,920854,0,27,2014,2,41-0393345,PIONEER BANK,301 MAIN STREET NE,MAPLETON,MN,56065,,,,,,PIONEER BK,MAPLETON,MN,376995,0,9,206,N
2014,0000925653,2,          ,                              ,                         ,  ,11,243646,0,BANK OF TX                                                            ,MIDLAND                  ,TX                    ,3929821,TALL CITY BSHRS               ,MIDLAND                  ,TX,UNITED STATES                           ,925653,0,48,2014,2,75-1090522,BANK OF TEXAS,320 TEXAS,EL PASO,TX,79901,TALL CITY BANK SHARES,306 W. WALL SUITE 100,MIDLAND,TX,79701,BANK OF TX,MIDLAND,TX,243646,0,11,12,N
2014,0000928618,2,          ,                              ,                         ,  ,3,1027510,0,AMERISERV FNCL BK                                                     ,JOHNSTOWN                ,PA                    ,1117316,AMERISERV FNCL                ,JOHNSTOWN                ,PA,UNITED STATES                           ,928618,0,42,2014,2,25-0851535,AMERISERV FINANCIAL BANK,216 FRANKLIN STREET,JOHNSTOWN,PA,15901,,,,,,AMERISERV FNCL BK,JOHNSTOWN,PA,1027510,0,3,664,N
2014,0000932745,2,          ,                              ,                         ,  ,7,233278,0,FIRST CMNTY BK                                                        ,HARBOR SPRINGS           ,MI                    ,1208102,HARBOR SPRINGS FC             ,HARBOR SPRINGS           ,MI,UNITED STATES                           ,932745,0,26,2014,2,38-0519160,FIRST COMMUNITY BANK,200 E MAIN ST,HARBOR SPRINGS,MI,49740,,,,,,FIRST CMNTY BK,HARBOR SPRINGS,MI,233278,0,7,190,N
2014,0000933023,2,          ,                              ,                         ,  ,5,456273,0,CNB                                                                   ,CENTREVILLE              ,MD                    ,2429838,SHORE BSHRS                   ,EASTON                   ,MD,UNITED STATES                           ,933023,0,24,2014,2,52-0267925,CNB,109 N COMMERCE ST PO BOX 400,CENTREVILLE,MD,21617,,,,,,CNB,CENTREVILLE,MD,456273,0,5,148,N
2014,0000933975,2,          ,                              ,                         ,  ,12,834970,0,BANK OF UT                                                            ,OGDEN                    ,UT                    ,2935142,BOU BC                        ,OGDEN                    ,UT,UNITED STATES                           ,933975,0,49,2014,2,87-0218467,BANK OF UTAH,2605 WASHINGTON BOULEVARD,OGDEN,UT,84401,,,,,,BANK OF UT,OGDEN,UT,834970,0,12,1413,N
2014,0000935111,2,          ,                              ,                         ,  ,3,351614,0,MERCHANTS BK OF BANGOR                                                ,BANGOR                   ,PA                    ,2298904,MNB CORP                      ,BANGOR                   ,PA,UNITED STATES                           ,935111,0,42,2014,2,24-0660110,MERCHANTS BANK OF BANGOR,P.O. BOX 227  25 BROADWAY,BANGOR,PA,18013,,,,,,MERCHANTS BK OF BANGOR,BANGOR,PA,351614,0,3,173,N
2014,0000939070,2,          ,                              ,                         ,  ,1,172112,0,EASTERN SVGS BK                                                       ,NORWICH                  ,CT                    ,0,                              ,                         ,  ,                                        ,939070,0,9,2014,2,06-0475460,EASTERN SAVINGS BANK,257 MAIN STREET,NORWICH,CT,06360,,,,,,EASTERN SVGS BK,NORWICH,CT,172112,0,1,285,N
2014,0000941541,2,          ,                              ,                         ,  ,8,53657,0,PEOPLES BK OF ALTENBURG                                               ,ALTENBURG                ,MO                    ,1097173,LINCOLN CTY BC                ,TROY                     ,MO,UNITED STATES                           ,941541,0,29,2014,2,43-0169720,PEOPLES BANK OF ALTENBURG,8537 MAIN ST,ALTENBURG,MO,63732,LINCOLN COUNTY BANCORP INC,430 E WOOD ST,TROY,MO,63379,PEOPLES BK OF ALTENBURG,ALTENBURG,MO,53657,0,8,43,N
2014,0000945053,2,          ,                              ,                         ,  ,10,2117597,0,RCB BK                                                                ,CLAREMORE                ,OK                    ,1130584,RCB HC                        ,CLAREMORE                ,OK,UNITED STATES                           ,945053,0,40,2014,2,73-0427310,RCB BANK,PO BOX 189,CLAREMORE,OK,74018-0189,,,,,,RCB BK,CLAREMORE,OK,2117597,0,10,1251,N
2014,0000947628,2,          ,                              ,                         ,  ,5,151404,0,PEOPLES CMNTY BK                                                      ,MONTROSS                 ,VA                    ,2332303,PEOPLES BSHRS                 ,MONTROSS                 ,VA,UNITED STATES                           ,947628,0,51,2014,2,54-0336300,PEOPLES COMMUNITY BANK,PO BOX 306,MONTROSS,VA,22520,PEOPLES BANKSHARES  INC,PO BOX 306,MONTROSS,VA,22520,PEOPLES CMNTY BK,MONTROSS,VA,151404,0,5,178,N
2014,0000947776,2,          ,                              ,                         ,  ,1,213217,0,CHARLES RIVER BK                                                      ,MEDWAY                   ,MA                    ,3966022,CHARLES RIVER BC MHC          ,MEDWAY                   ,MA,UNITED STATES                           ,947776,0,25,2014,2,27-2499211,CHARLES RIVER BANK,70 MAIN ST,MEDWAY ,MA,02053,,,,,,CHARLES RIVER BK,MEDWAY,MA,213217,0,1,137,N
2014,0000956376,2,          ,                              ,                         ,  ,1,119086,0,BANK OF EASTON                                                        ,NORTH EASTON             ,MA                    ,0,                              ,                         ,  ,                                        ,956376,0,25,2014,2,04-1677520,BANK OF EASTON,275 WASHINGTON STREET,NORTH EASTON,MA,02356,B O E,275 WASHINGTON STREET,NORTH EASTON,MA,02356,BANK OF EASTON,NORTH EASTON,MA,119086,0,1,55,N
2014,0000957757,2,          ,                              ,                         ,  ,10,296981,0,COMMUNITY B&TC                                                        ,NEOSHO                   ,MO                    ,2072793,COMMUNITY BSHRS ESOP          ,NEOSHO                   ,MO,UNITED STATES                           ,957757,0,29,2014,2,44-0162220,COMMUNITY BANK AND TRUST,100 S WOOD; P O BOX 400,NEOSHO,MO,64850,,,,,,COMMUNITY B&TC,NEOSHO,MO,296981,0,10,504,N
2014,0000969424,2,          ,                              ,                         ,  ,5,598771,0,HIGHLANDS UNION BK                                                    ,ABINGDON                 ,VA                    ,2391270,HIGHLANDS BSHRS               ,ABINGDON                 ,VA,UNITED STATES                           ,969424,0,51,2014,2,54-1246293,HIGHLANDS UNION BANK,340 WEST MAIN STREET,ABINGDON,VA,24210,,,,,,HIGHLANDS UNION BK,ABINGDON,VA,598771,0,5,341,N
2014,0000973056,2,          ,                              ,                         ,  ,8,58168,0,BANK OF HILLSBORO                                                     ,HILLSBORO                ,MO                    ,1098349,HILLSBORO BSHRS               ,SAINT LOUIS              ,MO,UNITED STATES                           ,973056,0,29,2014,2,43-0169940,BANK OF HILLSBORO,10625 BUSINESS 21/ P.O. BOX 708,HILLSBORO,MO,63050,,,,,,BANK OF HILLSBORO,HILLSBORO,MO,58168,0,8,18,N
2014,0000973364,2,          ,                              ,                         ,  ,11,718310,0,CENTENNIAL BK                                                         ,LUBBOCK                  ,TX                    ,1103391,COMMERCE BSHRS                ,LUBBOCK                  ,TX,UNITED STATES                           ,973364,0,48,2014,2,75-0313320,CENTENNIAL BANK,904 AVE. O,LUBBOCK,TX,79401,,,,,,CENTENNIAL BK,LUBBOCK,TX,718310,0,11,243,N
2014,0000976226,2,          ,                              ,                         ,  ,5,613669,0,FAUQUIER BK                                                           ,WARRENTON                ,VA                    ,1076600,FAUQUIER BSHRS                ,WARRENTON                ,VA,UNITED STATES                           ,976226,0,51,2014,2,54-0208840,THE FAUQUIER BANK,10 COURTHOUSE SQUARE  P O BOX 561,WARRENTON,VA,20188-0561,FAUQUIER BANKSHARES  INC.,10 COURTHOUSE SQUARE  P O BOX 561,WARRENTON,VA,20188-0561,FAUQUIER BK,WARRENTON,VA,613669,0,5,86,N
2014,0000982348,2,          ,                              ,                         ,  ,7,375310,0,IOWA ST BK                                                            ,HULL                     ,IA                    ,1249703,VOGEL BSHRS                   ,ORANGE CITY              ,IA,UNITED STATES                           ,982348,0,19,2014,2,42-0335307,IOWA STATE BANK,1101 MAIN STREET,HULL,IA,51239,,,,,,IOWA ST BK,HULL,IA,375310,0,7,297,N
2014,0000988452,2,          ,                              ,                         ,  ,10,195553,0,FIRST BETHANY BK & TR                                                 ,BETHANY                  ,OK                    ,1051175,FIRST BETHANY BC              ,BETHANY                  ,OK,UNITED STATES                           ,988452,0,40,2014,2,73-0509524,FIRST BETHANY BANK & TRUST,6500 NW 39TH EXPRESSWAY,BETHANY,OK,73008,,,,,,FIRST BETHANY BK & TR,BETHANY,OK,195553,0,10,43,N
2014,0000989347,2,          ,                              ,                         ,  ,8,196656,0,CROSS COUNTY BK                                                       ,WYNNE                    ,AR                    ,1131611,CROSS CTY BSHRS               ,WYNNE                    ,AR,UNITED STATES                           ,989347,0,5,2014,2,71-0040460,CROSS COUNTY BANK,P. O. BOX 9,WYNNE,AR,72396-0009,CROSS COUNTY BANCSHARES  INC.,P. O. BOX 9,WYNNE,AR,72396-0009,CROSS COUNTY BK,WYNNE,AR,196656,0,8,175,N
2014,0000990352,2,          ,                              ,                         ,  ,10,559788,0,UNITED B&TC                                                           ,MARYSVILLE               ,KS                    ,3219577,UBT BSHRS                     ,MARYSVILLE               ,KS,UNITED STATES                           ,990352,0,20,2014,2,36-4544942,UNITED BANK & TRUST,823 BROADWAY,MARYSVILLE,KS,66508,UBT BANCSHARES,823 BROADWAY,MARYSVILLE,KS,66508,UNITED B&TC,MARYSVILLE,KS,559788,0,10,245,N
2014,0000991135,2,          ,                              ,                         ,  ,7,84887,0,STATE BK GENEVA                                                       ,GENEVA                   ,IL                    ,1136924,GENEVA BSHRS                  ,GENEVA                   ,IL,UNITED STATES                           ,991135,0,17,2014,2,36-1818310,THE STATE BANK OF GENEVA,22 S. FOURTH STREET,GENEVA,IL,60134,,,,,,STATE BK GENEVA,GENEVA,IL,84887,0,7,15,N
2014,0000991340,2,          ,                              ,                         ,  ,7,4711247,0,1ST SOURCE BK                                                         ,SOUTH BEND               ,IN                    ,1199602,1ST SOURCE CORP               ,SOUTH BEND               ,IN,UNITED STATES                           ,991340,0,18,2014,2,35-0309575,1ST SOURCE BANK,P O BOX 1602,SOUTH BEND,IN,46634-1602,1ST SOURCE CORPORATION,P O BOX 1602,SOUTH BEND,IN,46634-1602,1ST SOURCE BK,SOUTH BEND,IN,4711247,0,7,2117,N
2014,0000991621,2,          ,                              ,                         ,  ,5,331251,0,CITIZENS B&TC                                                         ,BLACKSTONE               ,VA                    ,3219474,CITIZENS BC OF VA             ,BLACKSTONE               ,VA,UNITED STATES                           ,991621,0,51,2014,2,54-0169450,CITIZENS BANK & TRUST CO.,126 SOUTH MAIN ST.,BLACKSTONE,VA,23824,CITIZENS BANCORP OF VIRGINIA,126 SOUTH MAIN ST.,BLACKSTONE,VA,23824,CITIZENS B&TC,BLACKSTONE,VA,331251,0,5,216,N
2014,0000993250,2,          ,                              ,                         ,  ,10,126020,0,FIRST CMNTY BK                                                        ,BEEMER                   ,NE                    ,1059733,FIRST BEEMER CORP             ,BEEMER                   ,NE,UNITED STATES                           ,993250,0,31,2014,2,47-0162235,FIRST COMMUNITY BANK,201 MAIN STREET  P.O. BOX 100,BEEMER,NE,68716-0100,FIRST BEEMER CORPORATION,201 MAIN STREET  P.O. BOX 100,BEEMER,NE,68716-0100,FIRST CMNTY BK,BEEMER,NE,126020,0,10,11,N
2014,0001007846,2,          ,                              ,                         ,  ,7,8122963,0,FIRST MIDWEST BK                                                      ,ITASCA                   ,IL                    ,1208184,FIRST MW BC                   ,ITASCA                   ,IL,UNITED STATES                           ,1007846,0,17,2014,2,36-1495255,FIRST MIDWEST BANK,300 N. HUNT CLUB ROAD,GURNEE,IL,60031,FIRST MIDWEST BANCORP  INC.,ONE PIERCE PLACE  SUITE 1500,ITASCA,IL,60143-4169,FIRST MIDWEST BK,ITASCA,IL,8122963,0,7,5898,N
2014,0001008674,2,          ,                              ,                         ,  ,1,417584,0,READING CO-OP BK                                                      ,READING                  ,MA                    ,0,                              ,                         ,  ,                                        ,1008674,0,25,2014,2,04-1760720,READING CO-OPERATIVE BANK,180 HAVEN STREET,READING,MA,01867,,,,,,READING CO-OP BK,READING,MA,417584,0,1,287,N
2014,0001009420,2,          ,                              ,                         ,  ,5,3061932,0,STELLARONE BK                                                         ,CHRISTIANSBURG           ,VA                    ,2502049,STELLARONE CORP               ,CHARLOTTESVILLE          ,VA,UNITED STATES                           ,1009420,0,51,2014,2,54-0185835,STELLARONE BANK,1051 EAST CARY STREET  SUITE 1200,RICHMOND,VA,23219,,,,,,STELLARONE BK,CHRISTIANSBURG,VA,3061932,0,5,465,N
2014,0001010930,2,          ,                              ,                         ,  ,5,5081543,0,UNITED BK                                                             ,PARKERSBURG              ,WV                    ,1076217,UNITED BSHRS                  ,CHARLESTON               ,WV,UNITED STATES                           ,1010930,0,54,2014,2,55-0249860,UNITED BANK INC,5TH & AVERY/UNITED SQUARE,PARKERSBURG,WV,26102,,,,,,UNITED BK,PARKERSBURG,WV,5081543,0,5,2539,N
2014,0001014853,2,          ,                              ,                         ,  ,10,225066,0,CITIZENS BK OF KS                                                     ,KINGMAN                  ,KS                    ,1061987,KING BSHRS                    ,KINGMAN                  ,KS,UNITED STATES                           ,1014853,0,20,2014,2,48-0296945,CITIZENS BANK OF KANSAS,300 NORTH MAIN,KINGMAN,KS,67068,,,,,,CITIZENS BK OF KS,KINGMAN,KS,225066,0,10,409,N
2014,0001017265,2,0001242508,CHONG HING BANK LIMITED       ,SAN FRANCISCO            ,CA,12,11069651,2,CHONG HING BK SF BR                                                   ,SAN FRANCISCO            ,CA                    ,4648129,GUANGZHOU YUE XIU HOLD        ,GUANGZHOU                ,0 ,CHINA  PEOPLES REPUBLIC OF              ,1017265,1242508,6,2014,2,94-2395872,CHONG HING BANK SF BR,601 CALIFORNIA STREET  SUITE 150,SAN FRANCISCO,CA,94108,CHONG HING BANK LIMITED,601 CALIFORNIA STREET  SUITE 150,SAN FRANCISCO,CA,94108,CHONG HING BK SF BR,SAN FRANCISCO,CA,11069651,2,12,7,N
2014,0001093317,2,0000590248,TOWN & COUNTRY BK SPRINGFIELD ,SPRINGFIELD              ,IL,7,237850,1,TOWN & CNTRY BANC MTG SVC                                             ,SPRINGFIELD              ,IL                    ,1208531,TOWN & COUNTRY FC             ,SPRINGFIELD              ,IL,UNITED STATES                           ,1093317,590248,17,2014,2,37-1072798,TOWN AND COUNTRY BANC MORTGAGE,3601 WABASH AVENUE,SPRINGFIELD,IL,62711,TOWN AND COUNTRY FINANCIAL COR,3601 WABASH AVE,SPRINGFIELD,IL,62711,TOWN & CNTRY BANC MTG SVC,SPRINGFIELD,IL,237850,1,7,1324,N
2014,0001097267,2,0000225559,BANK OF BARTLETT              ,BARTLETT                 ,TN,8,353838,1,BARTLETT MORTGAGE INC                                                 ,BARTLETT                 ,TN                    ,1097249,WEST TENNESSEE BSHRS          ,BARTLETT                 ,TN,UNITED STATES                           ,1097267,225559,47,2014,2,62-1160688,BARTLETT MORTGAGE  INC,2860 STAGE VILLAGE COVE,BARTLETT,TN,38134,BANK OF BARTLETT,6281 STAGE ROAD,BARTLETT,TN,38134,BARTLETT MORTGAGE INC,BARTLETT,TN,353838,1,8,294,N
2014,0001161029,2,          ,                              ,                         ,  ,5,1630170,0,BANK OF HAMPTON ROADS                                                 ,VIRGINIA BEACH           ,VA                    ,4156679,CAPGEN CAP GRP VI LLC         ,NEW YORK                 ,NY,UNITED STATES                           ,1161029,0,51,2014,2,54-1408074,THE BANK OF HAMPTON ROADS,641 LYNNHAVEN PARKWAY,VIRGINIA BEACH,VA,23452,HAMPTON ROADS BANKSHARES  INC.,641 LYNNHAVEN PARKWAY,VIRGINIA BRACH,VA,23452,BANK OF HAMPTON ROADS,VIRGINIA BEACH,VA,1630170,0,5,102,N
2014,0001162017,2,          ,                              ,                         ,  ,12,636216,0,UNITED SCTY BK                                                        ,FRESNO                   ,CA                    ,3015975,UNITED SCTY BSHRS             ,FRESNO                   ,CA,UNITED STATES                           ,1162017,0,6,2014,2,77-0103429,UNITED SECURITY BANK,2126 INYO,FRESNO,CA,93721,UNITED SECURITY BANKSHARES,2126 INYO STREET,FRESNO,CA,93721,UNITED SCTY BK,FRESNO,CA,636216,0,12,44,N
2014,0001187001,2,          ,                              ,                         ,  ,10,2161353,0,INTERBANK                                                             ,OKLAHOMA CITY            ,OK                    ,2233950,OLNEY BSHRS OF TX             ,OLNEY                    ,TX,UNITED STATES                           ,1187001,0,40,2014,2,73-1319566,INTERBANK,4921 NORTH MAY AVENUE,OKLAHOMA CITY,OK,73112,OLNEY BANCSHARES OF TEXAS  INC,307 WEST MAIN,OLNEY,TX,76374,INTERBANK,OKLAHOMA CITY,OK,2161353,0,10,1187,N
2014,0001397471,2,          ,                              ,                         ,  ,8,197951,0,BANK OF LITTLE ROCK                                                   ,LITTLE ROCK              ,AR                    ,2617082,LITTLE ROCK BSHRS             ,LITTLE ROCK              ,AR,UNITED STATES                           ,1397471,0,5,2014,2,71-0678097,BANK OF LITTLE ROCK,200 N STATE STREET,LITTLE ROCK,AR,72203,LITTLE ROCK BANK SHARES,200 N STATE STREET,LITTLE ROCK,AR,72203,BANK OF LITTLE ROCK,LITTLE ROCK,AR,197951,0,8,16,N
