activity_year_x,lei,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2019,2549009KHZGFDOS7GG28,91-0693631,5,71091,71091,Sno Falls Credit Union,WA,Snoqualmie,-1,0,-1,,-1,,2019,4,5,Sno Falls Credit Union,WA,Snoqualmie,98065,32
2019,254900DBXH1D6Z0HXT15,23-1600048,5,37985,37985,Discovery Federal Credit Union,PA,Wyomissing,-1,0,-1,,-1,,2019,4,5,Discovery Federal Credit Union,PA,Wyomissing,19610,110
2019,254900FMBXF85WQYV433,13-4920330,3,661308,661308,Amalgamated Bank,NY,New York,4688525,0,-1,,4400336,WORKERS UNITED,2019,4,3,Amalgamated Bank,NY,New York,10001,1186
2019,254900MHEKUVX1BTCD10,36-3089214,3,987231,987231,Community State Bank,IL,Galva,232807,0,1207860,"CSB FINANCIAL HOLDINGS, INC.",1207860,"CSB FINANCIAL HOLDINGS, INC.",2019,4,3,COMMUNITY STATE BANK,IL,GALVA,61434,44
2019,254900Q9V3DYHBRTUH61,31-0383745,1,480723,480723,1st National Bank,OH,Lebanon,178829,0,-1,,-1,,2019,4,1,1st National Bank,OH,Lebanon,45036,1147
2019,254900QXGTL5RYZXK761,43-1937586,2,3027763,3027763,Cornerstone Bank,KS,Overland Park,217697,0,3027754,"CORNERSTONE BANCSHARES, INC.",3027754,"CORNERSTONE BANCSHARES, INC.",2019,4,2,Cornerstone Bank,KS,Overland Park,66221,63
2019,254900S2BHB4ZY0JPI53,42-0464130,3,102342,102342,Raccoon Valley Bank,IA,Perry,280725,0,1200290,PERRY INVESTMENT COMPANY,1200290,PERRY INVESTMENT COMPANY,2019,4,3,Raccoon Valley Bank,IA,Perry,50220,108
2019,54930015NKWX0FSGV150,06-0405020,3,820301,820301,Jewett City Savings Bank,CT,Griswold,283803,0,-1,,-1,,2019,4,3,Jewett City Savings Bank,CT,Jewett City,06351,265
2019,5493001P38O8QXGI6503,94-1480396,5,579887,579887,SEA WEST COAST GUARD FEDERAL CREDIT UNION,CA,Oakland,-1,0,-1,,-1,,2019,4,5,Sea West Coast Guard Federal Credit Union,CA,Oakland,94605-6949,109
2019,5493005VBGFDRV6FSU19,99-0073431,5,249377,249377,HAWAII STATE FEDERAL CREDIT UNION,HI,Honolulu,-1,0,-1,,-1,,2019,4,5,Hawaii State Federal Credit Union,HI,Honolulu,96813,1930
2019,549300AZBM8V8SE0IT33,61-0654642,5,751085,751085,"PARK COMMUNITY CREDIT UNION, INC.",KY,Louisville,-1,0,-1,,-1,,2019,4,5,Park Community Credit Union,KY,Louisville,40299,1104
2019,549300BRLQAIJ1LJA253,39-0447799,1,594947,594947,"Bank First, N.A.",WI,Manitowoc,1790594,0,1208009,BANK FIRST CORPORATION,1208009,BANK FIRST CORPORATION,2019,4,1,Bank First NA,WI,MANITOWOC,54220,1216
2019,549300CR6ELPCYKQRB34,23-1107072,3,641775,641775,Prudential Bank,PA,Philadelphia,1115161,0,3314584,"PRUDENTIAL BANCORP, INC.",3314584,"PRUDENTIAL BANCORP, INC.",2019,4,3,Prudential Bank,PA,Huntingdon Valley,19006,184
2019,549300D7GVUYHQEDEE56,87-0463610,7,3877632,3877632,UNITED SECURITY FINANCIAL CORP,UT,MURRAY,-1,3,-1,,-1,,2019,4,7,United Security Financial,UT,Murray,84121,786
2019,549300ELJT7N25NEWL38,41-0442880,3,,751254,ProGrowth Bank,MN,Nicollet,142406,0,1126877,PROGRESSIVE GROWTH CORP.,1126877,PROGRESSIVE GROWTH CORP.,2019,4,3,ProGrowth Bank,MN,NICOLLET,56074,35
2019,549300FAG4VH7YJ66576,71-0077631,3,261940,261940,Anstaff Bank,AR,Green Forest,638158,0,2619349,"FIRST NATIONAL BANCORP, INC.",2619349,"FIRST NATIONAL BANCORP, INC.",2019,4,3,Anstaff Bank,AR,GREEN FOREST,72638,287
2019,549300HMP6CQXPB0L958,74-1109898,5,330770,330770,GULF COAST,TX,Corpus Christi,-1,0,-1,,-1,,2019,4,5,Gulf Coast Federal Credit Union,TX,CORPUS CHRISTI,78414,56
2019,549300IJG148VD9NS283,56-0775661,5,1005598,1005598,WINSTON-SALEM,NC,WINSTON SALEM,-1,0,-1,,-1,,2019,4,5,WINSTON-SALEM FCU,NC,WINSTON-SALEM,27101,10
2019,549300IPZIRQSNKHX741,47-0116167,5,812294,812294,LIBERTY FIRST,NE,Lincoln,-1,0,-1,,-1,,2019,4,5,Liberty First Credit Union,NE,LINCOLN,68503,1138
2019,549300KDZ1H5P9KKIW38,83-0368862,7,83-0368862,-1,"CHOU TEAM REALTY, LLC",CA,LAKE FOREST,-1,3,-1,,-1,,2019,4,7,Monster Loans,CA,LAKE FOREST,90242,12327
2019,549300NGCDNC9174EF79,37-0723369,3,502849,502849,Banterra Bank,IL,Marion,1796239,0,3202832,BANTERRA CORP,3202832,BANTERRA CORP,2019,4,3,Banterra Bank,IL,Marion,62959,467
2019,549300OSYCBC27271359,39-0634490,3,63742,63742,Hometown Bank,WI,Fond du Lac,315235,0,2628453,"HOMETOWN BANCORP, LTD.",2628453,"HOMETOWN BANCORP, LTD.",2019,4,3,Hometown Bancorp LTD,WI,FOND DU LAC,54935,490
2019,549300Q3FASY9ZW0JS02,44-0526700,5,682291,682291,GREATER KC PUBLIC SAFETY CREDIT UNION,MO,Kansas City,-1,0,-1,,-1,,2019,4,5,GREATER KC PUBLIC SAFETY CU,MO,KANSAS CITY,64127,137
2019,549300WO6ELYQQWFMD71,26-2656117,1,3816190,3816190,Oak View National Bank,VA,Warrenton,238186,0,-1,,-1,,2019,4,1,Oak View National Bank,VA,Warrenton,20186,58
2019,549300WRS803XTFVNG62,61-0312465,3,,511618,"The First Commonwealth Bank of Prestonsburg, Inc.",KY,Prestonsburg,307880,0,1071043,"FIRST PRESTONSBURG BANCSHARES, INC.",1071043,"FIRST PRESTONSBURG BANCSHARES, INC.",2019,4,3,FIRST COMMONWEALTH BANK,OH,MARIETTA,45750,26
2019,549300WVV5REOCSC4A63,22-6076829,5,359780,359780,Advanced Financial Federal Credit Union,NJ,New Providence,-1,0,-1,,-1,,2019,4,5,Advanced Financial FCU,NJ,New Providence,07974,22
2019,549300Y817BTHHMVNH95,30-0382471,7,30-0382471,-1,PILGRIM MORTGAGE LLC,TX,SAN ANTONIO,-1,3,-1,,-1,,2019,4,7,Pilgrim Mortgage,TX,SAN ANTONIO,78232,1209
2019,549300ZZIAVB1U6Z4S78,15-0574036,5,272281,272281,CFCU Community Credit Union,NY,Ithaca,-1,0,-1,,-1,,2019,4,5,CFCU Community Credit Union,NY,ITHACA,14850,595
2019,DZHW4H2BUS3DOGKT0727,01-0078890,3,241607,241607,Gorham Savings Bank,ME,Gorham,1193697,0,3444799,"GORHAM BANCORP, INC.",3444717,"GORHAM BANCORP, MHC",2019,4,3,Gorham Savings Bank,ME,GORHAM,04038,261
2019,549300JMT2KAYN9PTX82,36-4548399,7,36-4548399,-1,"Members Mortgage Services, L.L.C.",KS,Hutchinson,-1,3,-1,,-1,,2019,4,7,Members Mortgage Services,KS,HUTCHINSON,67501,1242
2019,549300DWS85AHLUZHB50,42-1410409,2,2142155,2142155,Quad City Bank and Trust Company,IA,Bettendorf,1640176,0,2125813,"QCR HOLDINGS, INC.",2125813,"QCR HOLDINGS, INC.",2019,4,2,Quad City Bank and Trust Company,IA,Bettendorf,52722,163
2019,549300J8FF3JUS00NE75,36-4588704,3,3455236,3455236,Choice Bank,WI,Oshkosh,421118,0,4131153,"CHOICE BANCORP, INC.",4131153,"CHOICE BANCORP, INC.",2019,4,3,Choice Bank,WI,Oshkosh,54904,376
2019,254900AECSSNLT5FBU41,48-0456400,2,736550,736550,The Union State Bank of Everest,KS,Horton,314905,0,1057515,"EVEREST BANCSHARES, INC.",1057515,"EVEREST BANCSHARES, INC.",2019,4,2,UNION STATE BANK OF EVEREST,KS,Atchision,66002,206
2019,254900GYXGYHEP0R0L17,59-3491132,3,2710554,2710554,Hillsboro Bank,FL,Plant City,143962,0,-1,,-1,,2019,4,3,Hillsboro Bank,FL,Plant City,33563,15
2019,254900PO1C5ZTB4V4859,47-0326425,2,540056,540056,FirstBank of Nebraska,NE,Wahoo,269734,0,1020854,"BANK MANAGEMENT, INC.",1020854,"BANK MANAGEMENT, INC.",2019,4,2,FirstBank of Nebraska,NE,Wahoo,68066,212
2019,254900TKL128GKFR9C87,38-0996065,5,547596,547596,Wildfire Credit Union,MI,Saginaw,-1,0,-1,,-1,,2019,4,5,Wildfire Credit Union,MI,Saginaw,48605-3285,628
2019,254900WEP08K7U7S3A80,77-0605392,7,4183684,4183684,Nations Lending Corporation,OH,Independence,-1,3,-1,,-1,,2019,4,7,Nations Lending Corporation,OH,INDEPENDENCE,44131,13245
2019,254900YOL8EJ9NBHIE43,43-0241720,2,487357,487357,Town & Country Bank,MO,Salem,502415,0,1095722,"TOWN & COUNTRY BANCSHARES, INC",1095722,"TOWN & COUNTRY BANCSHARES, INC",2019,4,2,Town & Country Bank,MO,Pevely,63070,523
2019,5493000XULPSCVX2HV31,59-2648364,3,483537,483537,PNB Community Bank,FL,Niceville,98626,0,1363793,BANKSHARES CORPORATION OF NICEVILLE,1363793,BANKSHARES CORPORATION OF NICEVILLE,2019,4,3,PNB COMMUNITY BANK,FL,NICEVILLE,32578-2202,70
2019,54930035PML8BGK0PX59,61-0145919,2,825940,825940,Bank of Buffalo,KY,Buffalo,73259,0,1096297,"BUFFALO BANCSHARES, INC.",1096297,"BUFFALO BANCSHARES, INC.",2019,4,2,BANK OF BUFFALO,KY,Hodgenville,42748,31
2019,5493003CEZ9JGZYJ4J88,64-0117340,3,118736,118736,Bank of Yazoo City,MS,Yazoo City,249316,0,1083402,YAZOO CAPITAL CORPORATION,1083402,YAZOO CAPITAL CORPORATION,2019,4,3,Bank of Yazoo,MS,Yazoo City,39194,168
2019,5493004CZUGDTDC6QB68,95-6045547,5,792284,792284,AEROSPACE FEDERAL CREDIT UNION,CA,El Segundo,-1,0,-1,,-1,,2019,4,5,Aerospace Federal Credit Union,CA,El Segundo,90245,79
2019,5493007XXF5AWOEWTU94,36-1776229,1,235174,235174,Mutual Federal Bank,IL,Chicago,71681,0,3850130,"MUTUAL FEDERAL BANCORP, INC",3849013,"MUTUAL FEDERAL BANCORP, MHC",2019,4,1,Mutual Federal Bank,IL,CHICAGO,60608,613
2019,5493009DTDMV4MI5MT96,37-1493496,7,3897452,3897452,"PARKSIDE LENDING, LLC",CA,Sacramento,-1,3,-1,,-1,,2019,4,7,Parkside Lending LLC,CA,SAN FRANCISCO,94102,14083
2019,549300BI6NZRN6BCGT52,43-1923118,3,3005097,3005097,Community Bank of Missouri,MO,Richmond,52408,0,3005248,"MISSOURI BANCORP, INC.",3005248,"MISSOURI BANCORP, INC.",2019,4,3,Community Bank of Missouri,MO,Richmond,64085,62
2019,549300CNDBHD7VKHK806,20-3340543,2,3385744,3385744,NobleBank & Trust,AL,Anniston,257588,0,5109672,"NOBLE BANCSHARES, INC.",5109672,"NOBLE BANCSHARES, INC.",2019,4,2,Noblebank & Trust,AL,ANNISTON,36201,114
2019,549300CUF3Q2PQGM9256,61-0671028,5,78193,78193,COMMONWEALTH,KY,Frankfort,-1,0,-1,,-1,,2019,4,5,Commonwealth Credit Union Inc.,KY,FRANKFORT,40602,2039
2019,549300E05TZE9VHI0I91,35-0631260,1,857875,857875,"Mid-Southern Savings Bank, FSB",IN,Salem,200552,0,5213074,"MID-SOUTHERN BANCORP, INC",5213074,"MID-SOUTHERN BANCORP, INC",2019,4,1,"Mid-Southern Savings Bank, FSB",IN,Salem,47167,112
2019,549300FJI86JAMJGHR47,48-0428300,1,499855,499855,Southwest National Bank,KS,Wichita,456339,0,1131451,REPUBLIC FINANCIAL CORPORATION,1131451,REPUBLIC FINANCIAL CORPORATION,2019,4,1,SOUTHWEST NATIONAL BANK,KS,Wichita,67202-3408,83
2019,549300FOPGYPVP42FW34,75-0813379,5,972394,972394,DATCU,TX,Corinth,-1,0,-1,,-1,,2019,4,5,DATCU,TX,Corinth,76210,930
2019,549300GBD8RBYHSIS855,54-0623641,5,251491,251491,ARGENT,VA,Chester,-1,0,-1,,-1,,2019,4,5,ARGENT FEDERAL CREDIT UNION,VA,CHESTER,23831,137
2019,549300HVW3AI97UKTO72,41-6028665,5,290490,290490,WINGS FINANCIAL,MN,Apple Valley,-1,0,-1,,-1,,2019,4,5,WINGS FINANCIAL CREDIT UNION,MN,APPLE VALLEY,55124,6628
2019,549300K80E72C24ZOJ37,57-0621127,5,437192,437192,SRP Federal Credit Union,SC,North Augusta,-1,0,-1,,-1,,2019,4,5,SRP Federal Credit Union,SC,North Augusta,29860,1059
2019,549300KCIGGEKYI5VM19,56-2148606,7,2399940,2399940,"Carolina Farm Credit, ACA",NC,Statesville,-1,3,-1,,-1,,2019,4,7,"Carolina Farm Credit, ACA",NC,Statesville,28625-8501,308
2019,549300KP95LHU8OP0H40,95-3206305,7,,-1,"VAL-CHRIS INVESTMENTS, INC.",CA,IRVINE,-1,3,-1,,-1,,2019,4,7,Val-Chris Investments Inc,CA,IRVINE,92620,625
2019,549300NRFBF7DSU0LE80,74-1117643,5,414773,414773,MEMBERS TRUST OF THE SOUTHWEST FCU,TX,Houston,-1,0,-1,,-1,,2019,4,5,Members Trust of the SW FCU,TX,Houston,77092,91
2019,549300OH0GCHTF3S7J46,20-2684905,7,4324991,4324991,CHOICE LENDING CORP.,CA,VICTORVILLE,-1,3,-1,,-1,,2019,4,7,Choice Lending Corp.,CA,Victorville,92395,205
2019,549300RP4LE08QWSLQ50,71-0010090,3,733540,733540,Gateway Bank,AR,Rison,73256,0,4512378,"SIGMA HOLDINGS, INC.",4512378,"SIGMA HOLDINGS, INC.",2019,4,3,Gateway Bank,AR,Rison,71665,37
2019,549300RUF3KS47ETXV22,14-1407700,5,324283,324283,CAPITAL COMMUNICATIONS Federal Credit Union,NY,Albany,-1,0,-1,,-1,,2019,4,5,Capital Communications Federal Credit Union,NY,Albany,12205,2101
2019,549300WETW159N5QFR97,23-1466903,5,289999,289999,FIRST CAPITAL Federal Credit Union,PA,York,-1,0,-1,,-1,,2019,4,5,FIRST CAPITAL FEDERAL CREDIT UNION,PA,YORK,17404-0746,300
2019,549300XZEU2LB7FLWW04,47-0153475,5,1018918,1018918,FOUR POINTS,NE,Omaha,-1,0,-1,,-1,,2019,4,5,Four Points Federal Credit Union,NE,OMAHA,68154,205
2019,549300YJQ7L8XG0WT572,31-0859064,5,871787,871787,CINFED Federal Credit Union,OH,Cincinnati,-1,0,-1,,-1,,2019,4,5,Cinfed Federal Credit Union,OH,Cincinnati,45209-0000,750
2019,25490049BUGXLHXJZD76,37-0904387,5,31992,31992,Mid-Illini Credit Union,IL,Bloomington,-1,0,-1,,-1,,2019,4,5,Mid-Illini Credit Union,IL,Bloomington,61704,1
2019,549300O86UUZZGSLX538,73-0581984,5,765671,765671,RED CROWN,OK,Tulsa,-1,0,-1,,-1,,2019,4,5,Red Crown Federal Credit Union,OK,TULSA,74137,97
2019,549300EL87GZMCVX0Q34,26-4803398,7,5163067,5163067,"BOND STREET MORTGAGE, LLC",DE,WILMINGTON,-1,3,-1,,-1,,2019,4,7,"Bond Street Mortgage, LLC",NJ,Paramus,07652,1322
2019,2549006A34A1F1ZGTT81,04-1269550,2,738303,738303,East Cambridge Savings Bank,MA,Cambridge,1077667,0,4459820,1854 BANCORP,4459820,1854 BANCORP,2019,4,2,East Cambridge Savings Bank,MA,CAMBRIDGE,02141,367
2019,254900G3F37LO9XNZA95,38-1562639,5,742092,742092,Best Financial Credit Union,MI,Muskegon,-1,0,-1,,-1,,2019,4,5,Best Financial Credit Union,MI,Muskegon,49444-4304,75
2019,254900IVPAGO4BK3EO35,93-0208010,1,852973,852973,Pioneer Trust Bank,OR,Salem,501366,0,1404735,PTB CORPORATION,1404735,PTB CORPORATION,2019,4,1,"Pioneer Trust Bank, N.A.",OR,Salem,97301,46
2019,254900PJ63T7KFSHAV90,31-0373340,1,701222,701222,The Merchants National Bank,OH,Hillsboro,736716,0,2485487,"MERCHANTS BANCORP, INC.",2485487,"MERCHANTS BANCORP, INC.",2019,4,1,The Merchants National Bank,OH,HILLSBORO,45133,542
2019,254900UD8AEXTVCVAF72,53-0201494,5,524775,524775,Transportation Federal Credit Union,DC,Washington,-1,0,-1,,-1,,2019,4,5,Transportation Federal Credit Union,VA,ALEXANDRIA,22313,573
2019,254900VH8KY0194IAU87,63-0096293,3,,117038,HNB First Bank,AL,Headland,149451,0,2081834,"HNB HOLDING COMPANY, INC.",2081834,"HNB HOLDING COMPANY, INC.",2019,4,3,HNB First Bank,AL,Headland,36345,83
2019,254900VUE5T1INQKZ414,59-0907473,5,637778,637778,Coastline Federal Credit Union,FL,Jacksonville,-1,0,-1,,-1,,2019,4,5,Coastline Federal Credit Union,FL,Jacksonville,32256,60
2019,254900WECMVMBLPPJB49,74-3175533,3,3443345,3443345,Bank of New Jersey,NJ,Fort Lee,883736,0,3554250,"BANCORP OF NEW JERSEY, INC.",3554250,"BANCORP OF NEW JERSEY, INC.",2019,4,3,Bank of New Jersey,NJ,Englewood Cliffs,07632,9
2019,5493001XRDEGNB7US825,38-1497358,5,1012998,1012998,VIBE CREDIT UNION,MI,Novi,-1,0,-1,,-1,,2019,4,5,Vibe Credit Union,MI,NOVI,48377,944
2019,5493001YLK9E8PF87B85,36-6068452,5,337395,337395,Vibrant Credit Union,IL,Moline,-1,0,-1,,-1,,2019,4,5,Vibrant Credit Union,IL,MOLINE,61265,1422
2019,5493002YWZA44KX0MY28,06-1341025,3,2290887,2290887,The Simsbury Bank & Trust Company,CT,Simsbury,479639,0,3385100,"SBT BANCORP, INC.",3385100,"SBT BANCORP, INC.",2019,4,3,The Simsbury Bank & Trust Co,CT,Middletown,06457,381
2019,5493006YCLWVGSC17563,72-0340040,3,144436,144436,The Union Bank,LA,Marksville,268406,0,1084566,"UNION BANCSHARES, INCORPORATED",1084566,"UNION BANCSHARES, INCORPORATED",2019,4,3,The Union Bank,LA,Hammond,70401,239
2019,5493007MVCEU8QCNWC60,74-2331408,3,956750,956750,Rio Bank,TX,McAllen,521914,0,3193033,"RIO FINANCIAL SERVICES, INC.",3193033,"RIO FINANCIAL SERVICES, INC.",2019,4,3,Rio Bank,TX,San Juan,78589-3717,77
2019,5493008B783OSGFDLN78,57-0645910,7,3882681,3882681,MIDLAND MORTGAGE CORPORATION,SC,COLUMBIA,-1,3,-1,,-1,,2019,4,7,Midland Mortgage Corporation of SC,SC,Columbia,29201,1176
2019,5493008GTOZI3HQKE634,14-1136850,3,301800,301800,Ulster Savings Bank,NY,Kingston,896328,0,-1,,-1,,2019,4,3,Ulster Savings Bank,NY,Kingston,12401,1258
2019,5493009NZUFSRFRWTY71,84-0808889,5,499882,499882,Red Rocks Credit Union,CO,Littleton,-1,0,-1,,-1,,2019,4,5,Red Rocks Credit Union,CO,Littleton,80120,1159
2019,549300AX5UMUZ61L1X54,23-1278971,5,7997,7997,UTILITIES EMPLOYEES CREDIT UNION,PA,Wyomissing,-1,0,-1,,-1,,2019,4,5,Utilities Employees Credit Union,PA,Wyomissing,19610,748
2019,549300DT7WZ1SOTNFJ62,43-0231490,2,169653,169653,First Bank,MO,Creve Coeur,6346426,0,1029286,"SAN FRANCISCO COMPANY, THE",1118797,FB CORPORATION,2019,4,2,FIRST BANK,MO,HAZELWOOD,63042,5478
2019,549300E2UX99HKDBR481,01-0726495,7,3955923,3955923,"BROKER SOLUTIONS, INC.",CA,SACRAMENTO,-1,3,-1,,-1,,2019,4,7,New American Funding (dba for Broker Solutions Inc),CA,TUSTIN,92780,91765
2019,549300H1I95THVU5ZB04,41-1962072,3,2849285,2849285,BankVista,MN,Sartell,302011,0,2849276,RIVERS RIDGE HOLDING COMPANY,3368185,"ABDO INVESTMENTS, INC.",2019,4,3,BankVista,MN,Sartell,56377,500
2019,549300H5B5USE8BS1V31,61-0188940,3,485214,485214,The Farmers Bank,KY,Nicholasville,140967,0,1071771,"FARMERS BANCORP OF NICHOLASVILLE, INC.",1071771,"FARMERS BANCORP OF NICHOLASVILLE, INC.",2019,4,3,Farmers Bank,KY,Nicholasville,40356,140
2019,549300HNMUG8WS7JLL28,34-4205025,1,738013,738013,The Citizens National Bank of Bluffton,OH,Bluffton,858390,0,3248821,"CITIZENS BANCSHARES, INC.",3248821,"CITIZENS BANCSHARES, INC.",2019,4,1,The Citizens National Bank of Bluffton,OH,Bluffton,45817,817
2019,549300J9E3YDKIBPUY45,45-0192700,3,812557,812557,Bank Forward,ND,Hannaford,611574,0,1124257,SECURITY STATE BANK HOLDING COMPANY,4932798,BANK FORWARD EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,2019,4,3,Bank Forward,ND,Fargo,58106,401
2019,549300JDWM7YJVNPMR47,44-0444355,5,341299,341299,FOUNDATION CREDIT UNION,MO,Springfield,-1,0,-1,,-1,,2019,4,5,Foundation Credit Union,MO,Springfield,65807-1289,37
2019,549300PJX0ZHPQ614C72,24-0603570,3,278818,278818,Peoples Security Bank and Trust Company,PA,Hallstead,2285610,0,1139541,PEOPLES FINANCIAL SERVICES CORPORATION,1139541,PEOPLES FINANCIAL SERVICES CORPORATION,2019,4,3,Peoples Security Bank and Trust Company,PA,Scranton,18503,1027
2019,549300QCU0HQWLDE4416,95-4409624,7,,-1,"ALLSTAR FINANCIAL SERVICES, INC.",CA,WOODLAND HILLS,-1,3,-1,,-1,,2019,4,7,Allstar Financial Services Inc,CA,WOODLAND HILLS,91364,96
2019,549300QWUZ3ZGKKC7W73,36-2664246,3,1008432,1008432,Merchants and Manufacturers Bank,IL,Joliet,264484,0,2022734,MERCHANTS AND MANUFACTURERS BANK CORPORATION,2022734,MERCHANTS AND MANUFACTURERS BANK CORPORATION,2019,4,3,Merchants and Manufacturers Bank,IL,Joliet,60432-2908,17
2019,549300RUQL0X1TB8PM88,43-1038014,3,1006559,1006559,Bank Star,MO,Pacific,137858,0,1142943,"PACIFIC BANCSTAR, INC.",1097445,"BANCSTAR, INC.",2019,4,3,Bank Star,MO,Pacific,63069,72
2019,549300TG5MQ8D4SYP955,95-2023588,5,866792,866792,ALTURA,CA,Riverside,-1,0,-1,,-1,,2019,4,5,Altura Credit Union,CA,RIVERSIDE,92507,730
2019,549300XR3B6372SESA46,94-6061277,5,673299,673299,PACIFIC SERVICE,CA,Concord,-1,0,-1,,-1,,2019,4,5,Pacific Service Credit Union,CA,Concord,94519,1207
2019,254900QRD0ZXHH08TX87,76-0561995,7,3845846,3845846,"Network Funding, L.P.",TX,Dallas,-1,3,-1,,-1,,2019,4,7,"NETWORK FUNDING, L.P.",TX,HOUSTON,77042,8561
2019,2549002N9QET42VCAS33,41-0257135,3,,165758,New Market Bank,MN,Elko New Market,112702,0,1143904,"MARKET BANCORPORATION, INC.",1143904,"MARKET BANCORPORATION, INC.",2019,4,3,New Market Bank,MN,Elko New Market,55054,119
2019,2549005Q4HZ55QX7YC64,20-4255880,7,4730172,4730172,"Watermark Capital, Inc.",CA,Irvine,-1,3,-1,,-1,,2019,4,7,Watermark Home Loans,CA,IRVINE,92618,4465
2019,25490099UNYWX2PZ4J91,41-0616710,1,,220059,"WNB Financial, N.A.",MN,Winona,298313,0,1133660,WNB HOLDING COMPANY,1133660,WNB HOLDING COMPANY,2019,4,1,"WNB Financial, N.A.",MN,Winona,55987,63
2019,254900Q1G2KB2C5CMN65,31-4234765,3,534073,534073,Liberty Bank,OH,Ironton,52695,0,4099347,LIBERTY FEDERAL BANCORP INC.,4099365,"LIBERTY FEDERAL BANCORP, MHC",2019,4,3,LIBERTY BANK,OH,IRONTON,45638,37
2019,254900SBY94JVYQ1Y131,23-0725980,3,45775,45775,Iron Workers Savings Bank,PA,Aston,175982,0,-1,,-1,,2019,4,3,Iron Workers Bank,PA,Aston,19014,57
2019,254900VHUBSJJKOMBF27,77-0158990,7,3880995,3880995,"Golden Empire Mortgage, Inc.",CA,Bakersfield,-1,3,-1,,-1,,2019,4,7,"Golden Empire Mortgage, Inc.",CA,Bakersfield,93309,8893
2019,5493000KTY8YQ4SFHT59,95-2015359,5,127587,127587,COASTHILLS,CA,Lompoc,-1,0,-1,,-1,,2019,4,5,CoastHills Credit Union,CA,Lompoc,93436,603
2019,54930030S6J5KOL5LJ73,11-1644012,5,414371,414371,FAIRWINDS CREDIT UNION,FL,Orlando,-1,0,-1,,-1,,2019,4,5,Fairwinds Credit Union,FL,ORLANDO,32826,4503
2019,5493004T9SQFCNRQ2L76,43-0889809,7,3842443,3842443,DELMAR FINANCIAL COMPANY,MO,St. Louis,-1,3,-1,,-1,,2019,4,7,DelMar Financial Company,MO,St Louis,63141,4067
2019,5493006BPEIMPS70UU26,44-0380840,3,882952,882952,Ozark Bank,MO,Ozark,273619,0,-1,,-1,,2019,4,3,Ozark Bank,MO,Ozark,65721,113
2019,5493006VI8ZWLFWG2K57,22-1733411,5,397782,397782,JERSEY SHORE FEDERAL CREDIT UNION,NJ,Northfield,-1,0,-1,,-1,,2019,4,5,Jersey Shore Federal Credit Union,NJ,Northfield,08225,127
2019,549300BLY7T77VMK2263,37-0209600,3,307932,307932,Catlin Bank,IL,Catlin,56377,0,1246793,"BUTLER POINT, INC.",1246793,"BUTLER POINT, INC.",2019,4,3,Catlin Bank,IL,Catlin,61858,504
2019,549300D36J5CQX0I4F44,38-3305907,7,4878104,4878104,"NORTHERN MORTGAGE SERVICES, LLC",MI,GRAND RAPIDS,-1,3,-1,,-1,,2019,4,7,"Northern Mortgage Services, LLC",MI,Grandville,49418,1319
2019,549300H8JJI69WD7I525,34-4204840,2,542528,542528,Civista Bank,OH,Sandusky,2133513,0,1246533,"CIVISTA BANCSHARES, INC",1246533,"CIVISTA BANCSHARES, INC",2019,4,2,Civista Bank,OH,Sandusky,44870,1407
2019,549300HJP2WLL8KDCA15,52-0633253,1,59370,59370,First Shore Federal Savings and Loan Association,MD,Salisbury,302439,0,-1,,-1,,2019,4,1,First Shore Federal Savings and Loan Association,MD,SALISBURY,21804,443
2019,549300IB375I8TZ2FA87,02-0182460,3,653134,653134,Farmers-Merchants Bank & Trust Company,LA,Breaux Bridge,314264,0,-1,,-1,,2019,4,3,Farmers-Merchants Bank and Trust,LA,"Breaux Bridge, LA",70517,291
2019,549300IJHNLS0J1YJW64,46-1607493,7,4877590,4877590,5 ARCH FUNDING CORP.,CA,Los Angeles,-1,2,-1,,-1,,2019,4,7,5 Arch Funding Corp.,CA,Irvine,92612,875
2019,549300JQEF6V2RNWCC75,71-0051510,2,852544,852544,Southern Bancorp Bank,AR,Arkadelphia,1387751,0,1248939,"SOUTHERN BANCORP, INC",1248939,"SOUTHERN BANCORP, INC",2019,4,2,SOUTHERN BANCORP BANK,AR,ARKADELPHIA,71923,838
2019,549300NI5SBQVOFLU926,25-1086908,5,627685,627685,CORRY FEDERAL CREDIT UNION,PA,Corry,-1,0,-1,,-1,,2019,4,5,Corry Fedral Credit Union,PA,Corry,16407-8517,68
2019,549300OWUY97LHFQ0512,56-2596258,7,,-1,"LENDERFI, INC.",CA,Marina del Rey,-1,3,-1,,-1,,2019,4,7,"LendeFi, Inc.",CA,Calabasas,91302,3835
2019,549300PGWM7M3DKQ1F43,31-6077716,5,636995,636995,BRIDGE,OH,Columbus,-1,0,-1,,-1,,2019,4,5,Bridge Credit Union,OH,Columbus,43223,25
